date,tmax,tmin,prcp,apparent_tmax,apparent_tmin,rain_sum,precip_hours,wind_speed_max,wind_gusts_max,wind_dir_dominant,radiation_sum,evapo_et0,sunshine_duration
2020-05-03,31.2,24.1,0.0,36.7,29.3,0.0,0.0,18.8,42.5,144.0,25.87,5.29,41936.24
2020-05-04,31.7,24.5,0.0,37.1,30.2,0.0,0.0,18.4,42.1,146.0,26.13,5.38,42110.83
2020-05-05,32.1,24.9,0.0,36.8,30.6,0.0,0.0,19.9,45.0,144.0,26.44,5.54,42121.64
2020-05-06,32.9,24.4,0.0,37.5,29.6,0.0,0.0,21.4,46.8,147.0,26.11,5.81,42218.11
2020-05-07,33.5,25.4,0.0,39.5,31.7,0.0,0.0,22.6,48.6,148.0,25.79,5.74,42057.35
2020-05-08,33.6,25.2,0.0,39.6,31.3,0.0,0.0,22.2,47.5,150.0,25.49,5.71,42242.84
2020-05-09,33.3,26.2,0.0,39.6,32.6,0.0,0.0,21.8,47.5,146.0,25.57,5.49,42255.48
2020-05-10,32.6,25.3,0.0,38.9,31.5,0.0,0.0,21.2,46.4,142.0,26.41,5.57,42268.34
2020-05-11,32.1,25.8,0.0,37.5,31.8,0.0,0.0,19.4,44.3,144.0,26.23,5.68,42281.43
2020-05-12,31.6,26.0,0.0,37.6,32.2,0.0,0.0,15.5,37.1,127.0,23.03,4.82,42112.69
2020-05-13,31.9,25.3,1.0,38.1,31.7,1.0,9.0,15.0,36.7,117.0,25.56,5.27,42308.34
2020-05-14,32.0,25.3,0.9,38.3,31.3,0.9,6.0,15.9,37.8,103.0,24.61,5.13,42044.97
2020-05-15,32.1,24.2,0.0,37.4,28.8,0.0,0.0,20.1,44.6,140.0,26.64,5.63,42523.17
2020-05-16,33.7,25.4,0.0,39.5,31.7,0.0,0.0,20.7,45.7,142.0,25.86,5.62,42258.16
2020-05-17,33.4,26.8,0.4,39.0,33.1,0.4,4.0,22.3,47.2,150.0,23.29,5.29,41097.97
2020-05-18,36.3,27.5,2.0,42.3,32.4,2.0,4.0,19.5,46.8,166.0,22.96,5.45,39292.41
2020-05-19,36.1,27.0,3.5,42.8,33.4,3.5,3.0,19.3,45.4,179.0,23.58,5.36,42589.73
2020-05-20,34.4,27.2,1.5,41.5,33.3,1.5,4.0,22.9,49.7,158.0,24.08,5.37,42415.53
2020-05-21,37.0,27.2,0.0,43.4,33.5,0.0,0.0,15.5,34.2,185.0,23.02,5.59,41858.38
2020-05-22,37.2,28.3,0.0,42.6,33.4,0.0,0.0,22.0,46.1,181.0,22.12,5.54,41919.23
2020-05-23,35.1,28.3,2.7,41.1,34.4,2.7,2.0,19.1,42.5,217.0,21.46,5.2,41063.58
2020-05-24,34.0,26.9,0.2,40.5,33.5,0.2,1.0,16.9,37.4,146.0,21.73,4.93,42199.99
2020-05-25,35.9,27.2,0.7,41.9,33.0,0.7,3.0,16.7,38.2,188.0,23.48,5.59,42403.16
2020-05-26,37.5,28.4,3.9,42.7,33.9,3.9,3.0,12.6,33.1,227.0,23.65,5.72,42209.83
2020-05-27,35.9,27.1,3.7,42.5,33.2,3.7,8.0,15.4,36.7,333.0,22.74,5.12,42686.67
2020-05-28,33.2,26.2,7.0,40.0,31.7,7.0,9.0,12.0,33.8,348.0,22.66,4.76,41182.82
2020-05-29,32.6,25.7,3.4,40.2,31.8,3.4,7.0,15.8,36.4,160.0,22.78,4.87,42165.68
2020-05-30,33.6,25.1,0.8,40.1,31.0,0.8,2.0,19.6,42.8,157.0,24.27,5.38,42979.73
2020-05-31,33.1,26.6,0.0,38.4,33.2,0.0,0.0,20.9,45.7,148.0,24.95,5.6,42996.96
2020-06-01,34.6,26.4,0.8,41.2,32.1,0.8,4.0,19.1,43.6,162.0,25.22,5.6,43112.17
2020-06-02,33.4,25.5,0.1,39.1,31.8,0.1,1.0,22.5,49.0,153.0,24.69,5.46,43128.79
2020-06-03,33.4,25.7,0.0,38.3,31.6,0.0,0.0,19.4,43.2,152.0,22.97,5.24,43047.23
2020-06-04,34.0,26.5,4.6,39.2,33.3,4.6,6.0,17.0,42.1,170.0,21.56,4.89,40340.79
2020-06-05,34.5,26.4,0.1,40.3,32.2,0.1,1.0,21.6,45.4,158.0,23.52,5.53,43081.2
2020-06-06,36.8,27.0,0.4,42.9,32.4,0.4,1.0,17.4,38.2,192.0,24.11,5.73,43098.29
2020-06-07,37.4,26.7,0.0,43.2,32.4,0.0,0.0,16.3,34.9,187.0,25.27,6.18,43213.06
2020-06-08,36.5,27.4,0.0,41.8,32.4,0.0,0.0,18.8,40.0,168.0,23.52,5.97,43132.3
2020-06-09,35.2,27.1,0.1,41.1,33.8,0.1,1.0,20.6,44.6,147.0,22.18,5.29,43149.12
2020-06-10,33.5,26.3,0.0,39.2,32.6,0.0,0.0,21.6,46.4,146.0,23.8,5.28,43068.84
2020-06-11,33.1,26.3,0.0,38.1,33.0,0.0,0.0,16.5,38.9,140.0,24.41,5.53,42988.98
2020-06-12,33.4,26.2,0.5,38.8,33.0,0.5,3.0,17.8,40.7,140.0,23.43,5.34,43197.98
2020-06-13,35.2,26.8,1.0,40.0,32.6,1.0,2.0,17.6,39.6,168.0,19.63,4.74,41100.25
2020-06-14,34.8,27.3,10.2,39.9,32.9,10.2,9.0,24.0,49.0,166.0,20.77,4.83,41781.08
2020-06-15,31.8,26.4,8.0,37.1,32.2,8.0,11.0,18.0,36.7,153.0,14.75,3.49,27457.05
2020-06-16,31.9,26.2,0.4,37.1,32.5,0.4,1.0,19.5,42.5,150.0,18.06,4.27,32114.95
2020-06-17,32.0,26.4,2.8,38.3,32.8,2.8,4.0,14.5,31.7,165.0,14.3,3.32,25412.06
2020-06-18,34.8,26.1,0.5,40.0,31.0,0.5,3.0,22.1,46.1,167.0,23.35,5.58,43189.52
2020-06-19,33.2,26.6,0.7,38.1,32.3,0.7,4.0,19.5,43.6,151.0,23.34,5.41,43109.02
2020-06-20,32.2,27.1,0.1,38.2,32.6,0.1,1.0,20.2,45.7,145.0,23.93,5.25,42936.57
2020-06-21,33.5,25.7,1.4,39.4,32.2,1.4,7.0,21.0,45.0,155.0,23.26,5.17,43223.8
2020-06-22,33.5,25.4,0.0,38.6,31.4,0.0,0.0,24.4,52.2,149.0,24.67,5.6,43142.4
2020-06-23,34.7,26.5,0.0,39.9,32.7,0.0,0.0,21.8,47.2,148.0,23.85,5.57,43152.3
2020-06-24,34.8,26.5,0.0,40.4,33.2,0.0,0.0,22.4,48.6,147.0,25.41,6.08,43161.86
2020-06-25,35.0,26.5,0.0,40.0,33.2,0.0,0.0,21.1,47.5,152.0,23.9,5.7,43171.04
2020-06-26,34.2,26.2,0.6,39.1,31.6,0.6,3.0,25.7,54.7,148.0,24.03,5.48,43091.27
2020-06-27,34.4,26.4,4.7,39.6,32.0,4.7,6.0,18.8,43.2,155.0,22.75,5.1,42749.23
2020-06-28,34.4,25.6,4.6,39.7,31.7,4.6,7.0,14.8,38.2,177.0,19.48,4.5,40165.88
2020-06-29,34.0,26.5,5.3,37.0,31.8,5.3,4.0,13.1,34.6,265.0,14.08,3.75,20503.59
2020-06-30,31.4,27.1,0.3,33.5,31.0,0.3,1.0,17.9,38.9,253.0,9.51,3.25,10689.06
2020-07-01,33.1,27.0,1.0,35.8,30.1,1.0,3.0,17.3,39.6,266.0,15.49,4.5,33044.54
2020-07-02,34.7,27.1,0.9,38.1,31.4,0.9,7.0,13.7,45.4,241.0,18.24,4.79,37817.43
2020-07-03,33.8,26.5,0.2,37.3,31.4,0.2,1.0,12.8,37.4,235.0,16.36,4.33,37489.89
2020-07-04,36.1,26.5,4.0,40.4,30.5,4.0,4.0,13.7,40.3,223.0,21.0,5.19,39741.79
2020-07-05,34.9,25.4,0.4,40.2,31.2,0.4,2.0,19.9,43.2,154.0,24.74,5.78,43068.02
2020-07-06,32.2,25.7,0.9,36.6,31.9,0.9,2.0,23.7,50.4,150.0,24.59,5.5,42991.36
2020-07-07,33.0,26.7,0.8,38.0,32.3,0.8,3.0,22.9,49.3,152.0,24.82,5.71,42915.59
2020-07-08,33.7,26.6,0.0,38.7,32.6,0.0,0.0,19.0,42.1,147.0,25.21,5.83,42840.63
2020-07-09,34.9,25.9,0.0,39.9,31.4,0.0,0.0,20.9,47.5,154.0,23.91,5.87,42786.02
2020-07-10,34.8,26.8,0.0,39.5,33.0,0.0,0.0,21.4,46.4,154.0,24.3,5.95,42998.43
2020-07-11,34.9,27.8,0.0,39.6,33.3,0.0,0.0,25.4,53.6,148.0,24.13,5.74,42921.98
2020-07-12,34.1,26.6,0.2,38.9,32.4,0.2,2.0,22.0,48.6,151.0,22.39,5.43,42784.02
2020-07-13,34.2,26.1,0.3,39.4,31.9,0.3,1.0,22.2,48.2,143.0,23.5,5.38,42918.59
2020-07-14,35.3,26.3,2.3,40.9,32.8,2.3,3.0,17.5,40.7,145.0,24.0,5.39,42915.64
2020-07-15,34.3,26.0,0.0,39.5,32.4,0.0,0.0,19.6,43.9,148.0,25.08,5.71,42839.96
2020-07-16,34.0,26.8,0.5,39.1,33.1,0.5,2.0,23.7,51.8,147.0,24.72,5.74,42836.27
2020-07-17,33.6,26.7,0.2,38.0,32.8,0.2,1.0,23.3,50.0,147.0,22.33,5.24,41073.02
2020-07-18,33.0,27.2,0.3,38.2,32.5,0.3,1.0,21.7,49.0,143.0,24.93,5.67,42757.23
2020-07-19,34.9,26.0,0.0,40.2,32.2,0.0,0.0,23.0,48.6,149.0,24.61,5.84,42751.93
2020-07-20,33.4,26.7,0.0,37.3,33.0,0.0,0.0,20.4,46.4,139.0,25.41,5.82,42813.0
2020-07-21,30.0,26.3,7.4,35.2,31.0,7.4,10.0,14.3,34.6,128.0,19.84,4.1,41861.09
2020-07-22,32.5,25.6,2.3,37.5,31.2,2.3,6.0,18.0,41.4,129.0,24.6,5.39,42723.57
2020-07-23,33.3,25.9,14.0,39.4,32.2,14.0,12.0,15.3,38.5,132.0,23.76,5.01,42713.1
2020-07-24,31.2,25.5,0.3,36.1,31.3,0.3,2.0,15.0,35.6,121.0,23.79,5.01,42701.8
2020-07-25,32.1,25.9,0.7,37.0,32.2,0.7,5.0,16.9,38.5,138.0,24.22,5.27,42689.64
2020-07-26,33.4,26.4,1.8,39.3,33.3,1.8,8.0,16.1,40.7,157.0,22.47,5.04,42676.64
2020-07-27,35.0,26.6,3.2,41.0,32.6,3.2,7.0,20.8,46.1,163.0,23.38,5.28,42662.77
2020-07-28,34.3,26.5,4.5,40.3,33.0,4.5,7.0,17.4,38.2,164.0,23.13,5.08,42648.02
2020-07-29,34.6,26.1,1.8,41.3,30.6,1.8,5.0,15.5,36.7,301.0,24.43,5.31,42155.52
2020-07-30,34.3,25.7,9.1,40.6,31.1,9.1,10.0,14.1,32.0,299.0,21.32,4.76,39184.51
2020-07-31,29.3,26.1,6.1,34.9,31.8,6.1,18.0,10.5,22.3,273.0,7.16,1.84,1636.29
2020-08-01,29.2,25.7,17.8,33.8,30.2,17.8,22.0,15.7,33.1,235.0,8.69,2.32,2962.91
2020-08-02,32.2,26.3,7.3,36.0,29.5,7.3,9.0,19.4,53.6,228.0,16.13,4.28,29083.44
2020-08-03,33.5,25.4,0.4,36.8,30.1,0.4,3.0,17.7,37.1,237.0,17.01,4.33,35050.18
2020-08-04,34.6,26.9,0.0,38.4,31.6,0.0,0.0,20.8,47.5,248.0,19.92,5.27,42518.83
2020-08-05,33.3,26.6,15.4,40.3,31.9,15.4,4.0,11.2,27.0,273.0,20.69,4.64,38896.44
2020-08-06,30.2,25.4,4.8,37.3,31.3,4.8,8.0,13.5,31.7,125.0,22.85,4.64,42473.12
2020-08-07,30.2,25.2,11.1,36.7,30.4,11.1,16.0,10.7,26.3,121.0,14.5,3.04,18494.65
2020-08-08,33.5,25.3,5.8,39.8,31.6,5.8,6.0,13.3,30.6,223.0,20.43,4.4,39378.23
2020-08-09,32.6,26.2,0.9,38.0,30.9,0.9,5.0,15.2,40.0,256.0,21.09,4.91,42397.96
2020-08-10,33.5,27.3,1.5,37.1,31.4,1.5,3.0,20.4,43.2,251.0,20.23,5.24,37178.65
2020-08-11,34.8,27.1,0.7,39.8,31.5,0.7,3.0,19.2,47.9,240.0,24.1,5.67,41745.01
2020-08-12,33.3,26.7,0.1,38.6,31.6,0.1,1.0,14.9,38.2,215.0,20.54,4.74,41945.29
2020-08-13,28.5,26.5,5.7,34.0,31.8,5.7,9.0,14.2,33.8,168.0,9.45,2.15,3620.5
2020-08-14,32.2,25.2,7.1,38.3,31.1,7.1,5.0,15.7,34.9,180.0,19.62,4.12,39401.39
2020-08-15,32.7,25.1,11.0,39.8,30.8,11.0,6.0,12.0,30.6,215.0,23.31,4.88,38859.53
2020-08-16,33.6,24.7,2.5,40.7,30.2,2.5,2.0,18.6,38.5,164.0,23.61,5.12,42196.8
2020-08-17,33.4,24.9,8.9,41.2,30.9,8.9,8.0,11.5,32.0,245.0,23.75,4.96,42165.63
2020-08-18,31.1,25.3,8.9,39.0,31.3,8.9,14.0,8.3,31.0,161.0,22.81,4.63,42133.96
2020-08-19,33.5,24.9,19.5,39.1,30.3,19.5,9.0,12.7,34.9,281.0,21.46,4.6,36268.96
2020-08-20,28.3,24.7,7.2,34.5,30.5,7.2,10.0,5.2,17.6,264.0,7.63,1.67,2983.23
2020-08-21,31.7,25.1,7.6,39.3,30.6,7.6,8.0,9.7,32.0,245.0,18.9,3.89,42036.18
2020-08-22,33.6,24.8,1.7,40.5,30.5,1.7,6.0,11.8,29.9,211.0,23.82,5.07,42002.21
2020-08-23,33.2,25.2,1.9,40.3,30.9,1.9,4.0,13.8,38.5,183.0,21.82,4.64,41967.29
2020-08-24,33.6,26.6,0.0,39.4,31.5,0.0,0.0,12.0,36.0,229.0,15.67,3.78,23992.78
2020-08-25,35.0,26.9,0.0,41.8,31.9,0.0,0.0,17.6,37.1,178.0,24.36,5.55,41894.83
2020-08-26,36.0,27.9,0.1,41.3,32.9,0.1,1.0,16.3,43.2,226.0,24.49,6.08,41857.42
2020-08-27,35.4,28.2,1.0,39.6,32.1,1.0,1.0,21.8,59.0,250.0,24.11,6.3,41335.18
2020-08-28,35.0,27.7,0.8,39.6,32.4,0.8,2.0,18.6,46.8,237.0,21.56,5.36,40246.93
2020-08-29,35.8,27.0,0.6,42.8,31.4,0.6,3.0,12.4,30.2,240.0,23.98,5.65,41564.63
2020-08-30,35.0,26.0,15.9,42.4,32.4,15.9,9.0,11.9,37.4,245.0,21.64,4.74,40953.79
2020-08-31,34.8,25.3,13.4,40.5,31.4,13.4,8.0,13.7,31.7,306.0,23.41,5.06,39640.53
2020-09-01,32.2,25.3,6.6,39.0,31.1,6.6,12.0,11.9,29.2,58.0,23.33,4.85,41298.32
2020-09-02,32.1,25.1,12.6,39.9,30.5,12.6,14.0,10.7,32.4,152.0,22.87,4.71,41172.99
2020-09-03,32.0,24.8,3.6,39.7,30.7,3.6,12.0,15.4,36.4,47.0,22.79,4.68,40704.2
2020-09-04,31.6,25.2,3.0,37.8,31.4,3.0,6.0,19.3,40.0,148.0,23.0,4.74,41384.05
2020-09-05,32.9,26.0,8.4,41.2,32.4,8.4,8.0,14.3,32.8,165.0,23.56,5.0,40584.8
2020-09-06,34.9,25.3,1.4,43.3,30.8,1.4,3.0,8.5,24.8,221.0,23.55,5.12,41026.45
2020-09-07,34.9,26.0,0.8,43.6,31.6,0.8,2.0,12.4,31.7,196.0,24.02,5.29,41017.65
2020-09-08,32.3,26.2,0.1,38.5,31.9,0.1,1.0,20.7,44.6,148.0,24.32,5.2,41329.93
2020-09-09,31.0,26.2,0.5,37.2,32.9,0.5,4.0,17.8,39.2,144.0,22.33,4.54,40891.57
2020-09-10,32.1,26.0,1.0,38.8,32.3,1.0,3.0,18.6,39.6,145.0,23.08,4.89,41093.18
2020-09-11,31.6,25.6,0.1,37.8,31.5,0.1,1.0,17.8,38.5,145.0,23.75,5.04,40872.86
2020-09-12,32.1,25.6,1.8,38.8,31.7,1.8,6.0,17.1,38.2,139.0,23.78,5.1,40862.33
2020-09-13,31.8,25.6,1.6,38.0,31.6,1.6,12.0,15.1,34.9,120.0,22.78,4.76,40448.89
2020-09-14,31.6,25.9,0.8,37.7,32.5,0.8,5.0,13.7,33.8,131.0,23.25,4.83,40542.29
2020-09-15,33.1,25.0,0.0,39.1,30.8,0.0,0.0,16.3,37.1,119.0,25.1,5.44,40534.43
2020-09-16,33.8,26.0,1.0,39.3,31.2,1.0,4.0,11.6,29.5,286.0,18.01,3.97,28335.11
2020-09-17,28.4,26.2,12.9,34.6,29.4,12.9,15.0,19.1,35.6,275.0,5.3,1.42,0.0
2020-09-18,33.2,25.6,17.9,37.4,29.7,17.9,13.0,16.6,49.3,197.0,14.87,3.63,21400.13
2020-09-19,28.8,25.5,10.8,33.5,31.7,10.8,20.0,14.8,33.8,165.0,8.13,1.82,2566.69
2020-09-20,32.2,24.8,19.3,38.2,29.9,19.3,10.0,11.8,31.0,183.0,18.06,3.83,36000.0
2020-09-21,30.8,25.3,2.8,37.5,31.4,2.8,10.0,11.4,27.7,20.0,20.35,4.16,39872.38
2020-09-22,30.8,25.3,1.0,37.0,31.2,1.0,6.0,13.7,31.3,91.0,21.89,4.45,39956.65
2020-09-23,31.3,24.6,0.0,37.8,30.4,0.0,0.0,14.9,34.9,128.0,24.26,5.03,39954.91
2020-09-24,32.0,25.2,7.3,38.9,31.0,7.3,7.0,11.7,35.6,144.0,22.4,4.68,39716.12
2020-09-25,34.0,25.1,7.4,40.3,30.7,7.4,13.0,11.6,33.5,308.0,22.7,4.8,39796.39
2020-09-26,31.0,25.4,3.4,38.1,30.7,3.4,13.0,9.8,28.8,232.0,16.94,3.52,36782.91
2020-09-27,29.3,25.5,27.3,36.3,30.8,27.3,23.0,10.9,33.8,84.0,15.78,3.15,28612.95
2020-09-28,30.3,25.3,5.7,36.1,30.9,5.7,14.0,19.5,40.0,144.0,20.97,4.21,39600.0
2020-09-29,31.1,25.8,0.0,35.4,31.1,0.0,0.0,14.0,30.2,259.0,13.41,3.31,23123.9
2020-09-30,32.6,25.5,10.4,38.2,30.2,10.4,8.0,11.8,27.0,313.0,21.24,4.59,39601.16
2020-10-01,30.5,24.7,6.7,38.4,30.1,6.7,16.0,12.6,29.9,33.0,19.53,3.93,39600.0
2020-10-02,30.0,25.9,11.2,37.7,31.9,11.2,22.0,14.9,33.5,94.0,17.86,3.6,34461.69
2020-10-03,31.0,25.5,3.9,37.1,31.3,3.9,14.0,11.1,28.1,96.0,20.2,4.12,37685.66
2020-10-04,29.5,25.4,11.5,35.5,31.4,11.5,14.0,8.1,20.9,321.0,10.52,2.22,14287.35
2020-10-05,29.0,24.9,15.4,34.2,30.1,15.4,24.0,14.8,40.7,349.0,16.26,3.22,34237.54
2020-10-06,29.0,24.9,19.2,34.9,28.6,19.2,24.0,18.2,37.4,351.0,15.07,2.88,34883.82
2020-10-07,27.1,24.9,68.9,33.1,28.3,68.9,24.0,27.8,55.1,47.0,6.42,1.4,380.18
2020-10-08,27.6,25.1,27.8,33.2,30.7,27.8,23.0,11.8,30.6,96.0,8.4,1.77,907.91
2020-10-09,27.1,25.0,20.6,33.3,30.4,20.6,24.0,7.0,19.8,19.0,5.95,1.33,124.71
2020-10-10,26.5,24.5,30.2,31.9,28.9,30.2,24.0,12.4,31.7,344.0,6.87,1.42,6298.25
2020-10-11,30.5,24.4,5.1,35.5,28.2,5.1,17.0,14.4,31.0,216.0,13.4,2.99,22196.76
2020-10-12,31.1,23.9,4.7,38.6,28.8,4.7,10.0,13.9,31.3,347.0,20.42,4.17,37495.3
2020-10-13,31.5,24.6,17.7,37.9,30.3,17.7,11.0,11.5,34.6,174.0,16.31,3.42,30604.97
2020-10-14,29.2,24.9,1.4,34.8,30.7,1.4,7.0,13.7,29.5,128.0,15.41,3.15,26326.11
2020-10-15,29.3,25.2,12.8,36.3,30.7,12.8,24.0,15.5,33.5,19.0,14.83,2.93,29540.25
2020-10-16,28.8,24.6,18.5,34.7,29.6,18.5,22.0,11.2,25.2,318.0,10.48,2.23,14439.14
2020-10-17,28.2,24.7,13.6,32.8,30.0,13.6,21.0,11.8,37.4,173.0,7.94,1.79,8068.7
2020-10-18,31.1,24.9,2.4,36.7,30.3,2.4,6.0,10.3,34.6,181.0,13.7,3.01,23088.91
2020-10-19,30.4,24.9,15.6,37.0,30.6,15.6,13.0,10.8,25.2,28.0,17.55,3.62,32400.0
2020-10-20,28.1,24.2,27.3,33.3,28.7,27.3,24.0,15.9,35.6,358.0,14.76,2.82,31640.79
2020-10-21,28.1,24.4,31.0,30.9,26.9,31.0,19.0,28.1,58.7,13.0,15.1,3.26,29499.93
2020-10-22,29.0,22.2,0.0,31.3,24.7,0.0,0.0,22.5,45.4,346.0,17.47,4.13,30819.75
2020-10-23,28.1,22.2,0.0,30.2,24.2,0.0,0.0,20.0,38.5,339.0,16.26,3.89,29845.57
2020-10-24,29.0,22.9,0.0,33.0,25.1,0.0,0.0,18.5,38.2,341.0,21.03,4.42,39302.25
2020-10-25,29.2,24.1,3.3,34.4,28.4,3.3,15.0,17.5,37.1,155.0,16.13,3.31,38552.8
2020-10-26,28.5,23.6,1.9,33.5,28.7,1.9,9.0,12.8,29.9,358.0,16.95,3.45,36000.0
2020-10-27,27.7,23.2,49.4,29.8,24.8,49.4,12.0,21.1,65.2,311.0,8.74,2.37,5784.16
2020-10-28,25.8,23.1,88.9,28.8,20.0,88.9,17.0,54.7,113.8,234.0,3.11,2.16,0.0
2020-10-29,29.3,23.0,0.1,34.8,25.9,0.1,1.0,16.3,36.0,129.0,19.57,3.86,34914.49
2020-10-30,28.6,23.7,5.1,33.8,28.7,5.1,17.0,15.3,33.1,29.0,18.06,3.51,35704.96
2020-10-31,27.1,24.7,12.9,31.9,28.5,12.9,24.0,16.9,38.2,25.0,13.14,2.42,32102.81
2020-11-01,27.3,23.8,7.3,30.6,27.2,7.3,24.0,21.3,48.6,18.0,14.14,2.73,37235.49
2020-11-02,27.7,23.2,2.8,28.9,26.5,2.8,12.0,24.1,49.0,355.0,17.29,3.75,37375.86
2020-11-03,27.0,23.0,2.5,28.3,25.9,2.5,15.0,24.5,51.1,348.0,12.06,2.79,26477.36
2020-11-04,28.2,23.3,1.3,29.9,25.7,1.3,9.0,24.1,50.4,339.0,15.5,3.43,31502.13
2020-11-05,27.3,22.8,53.5,29.4,24.9,53.5,23.0,24.0,71.3,308.0,11.12,2.59,23608.72
2020-11-06,27.5,22.5,21.7,32.6,24.8,21.7,21.0,14.4,33.1,207.0,10.07,2.1,24042.48
2020-11-07,27.2,24.0,6.5,31.2,26.5,6.5,19.0,24.0,48.6,22.0,13.38,2.77,26400.13
2020-11-08,27.2,23.1,4.0,29.0,25.7,4.0,17.0,24.7,51.5,352.0,16.43,3.46,37445.76
2020-11-09,25.9,22.7,56.9,27.6,23.2,56.9,22.0,28.2,62.3,350.0,7.36,1.78,9449.18
2020-11-10,25.0,23.1,158.7,27.4,23.5,158.7,24.0,48.3,91.4,45.0,1.39,0.85,0.0
2020-11-11,26.8,24.5,22.4,30.6,27.1,22.4,24.0,21.6,41.8,78.0,12.39,2.32,30046.59
2020-11-12,26.7,23.9,11.9,29.5,25.9,11.9,20.0,26.2,52.2,21.0,15.44,2.94,38088.94
2020-11-13,27.3,22.7,0.0,28.4,24.2,0.0,0.0,26.3,53.3,344.0,16.82,4.08,33556.02
2020-11-14,30.3,22.5,1.6,33.7,23.3,1.6,6.0,14.9,31.7,264.0,8.73,2.65,12900.26
2020-11-15,28.3,24.2,0.9,33.1,28.8,0.9,5.0,16.2,35.3,127.0,16.63,3.17,33935.36
2020-11-16,28.1,24.5,4.2,33.4,28.7,4.2,22.0,16.1,34.9,43.0,14.94,2.84,34253.56
2020-11-17,28.3,23.7,1.9,32.0,27.6,1.9,10.0,16.1,35.6,9.0,16.73,3.32,38119.92
2020-11-18,28.9,23.6,0.9,33.2,28.3,0.9,8.0,16.1,34.9,9.0,16.79,3.3,35638.94
2020-11-19,28.5,23.9,0.8,33.8,28.9,0.8,7.0,13.5,30.6,37.0,17.31,3.33,37760.85
2020-11-20,28.5,23.9,0.3,32.8,28.7,0.3,3.0,13.4,30.2,15.0,16.73,3.31,37007.42
2020-11-21,28.0,23.2,0.5,32.3,27.8,0.5,3.0,13.8,30.6,19.0,16.75,3.23,38531.7
2020-11-22,28.3,23.2,1.0,31.5,27.7,1.0,8.0,18.9,40.7,0.0,18.08,3.54,38499.3
2020-11-23,27.5,23.7,3.9,30.1,27.3,3.9,16.0,21.1,43.9,3.0,16.21,3.21,38364.04
2020-11-24,27.7,23.3,4.8,32.0,26.8,4.8,18.0,19.1,39.6,15.0,15.18,2.98,38437.16
2020-11-25,27.1,23.6,3.5,30.5,27.2,3.5,20.0,22.4,46.1,17.0,16.07,3.04,38193.79
2020-11-26,26.5,23.2,4.9,29.6,26.6,4.9,22.0,20.7,42.8,4.0,13.36,2.59,35397.05
2020-11-27,27.1,23.1,7.2,28.7,25.4,7.2,23.0,28.0,56.5,19.0,15.97,3.25,35428.36
2020-11-28,25.3,23.4,17.4,28.7,25.9,17.4,24.0,24.5,47.5,18.0,6.11,1.46,2489.98
2020-11-29,24.8,23.6,36.3,27.1,25.3,36.3,24.0,24.7,51.5,28.0,5.98,1.33,3600.0
2020-11-30,25.1,23.7,20.8,28.2,25.4,20.8,24.0,22.7,43.6,29.0,5.26,1.35,621.56
2020-12-01,27.0,23.2,12.8,28.5,25.2,12.8,24.0,25.7,51.8,35.0,11.84,2.49,34559.72
2020-12-02,26.2,23.0,6.5,26.8,24.2,6.5,16.0,27.1,55.1,21.0,16.12,3.35,37682.38
2020-12-03,25.8,23.1,2.4,25.1,22.3,2.4,8.0,28.4,58.7,10.0,15.17,4.19,37836.88
2020-12-04,23.9,21.2,4.3,23.2,21.5,4.3,19.0,30.2,60.8,359.0,12.18,3.0,28329.5
2020-12-05,24.3,20.9,3.7,23.7,21.8,3.7,15.0,28.4,58.0,355.0,10.54,2.43,28773.82
2020-12-06,24.7,21.0,0.0,24.1,21.1,0.0,0.0,26.0,54.0,343.0,10.88,2.98,16662.31
2020-12-07,24.1,22.1,3.6,25.6,22.9,3.6,18.0,22.8,45.7,348.0,4.81,1.57,0.0
2020-12-08,24.6,21.9,1.8,24.9,22.8,1.8,14.0,27.8,56.9,350.0,9.27,2.25,18897.25
2020-12-09,24.6,21.6,4.8,24.9,22.4,4.8,10.0,23.1,45.7,342.0,9.67,2.55,15227.77
2020-12-10,26.4,21.9,1.7,28.5,23.4,1.7,7.0,16.2,34.6,336.0,11.1,2.65,32957.98
2020-12-11,28.0,23.5,0.0,31.1,26.0,0.0,0.0,16.3,34.9,358.0,13.4,3.02,31165.53
2020-12-12,26.7,22.8,0.9,30.1,26.3,0.9,5.0,16.2,33.8,2.0,12.09,2.4,25087.63
2020-12-13,28.0,22.6,0.5,32.3,26.7,0.5,4.0,16.8,36.0,347.0,14.08,2.78,32077.61
2020-12-14,27.5,23.4,3.2,32.4,28.0,3.2,15.0,14.3,29.9,25.0,11.94,2.3,31057.81
2020-12-15,27.1,23.2,4.9,28.7,25.8,4.9,21.0,23.8,48.6,29.0,14.98,2.99,36955.3
2020-12-16,25.5,23.0,11.5,28.0,24.3,11.5,24.0,26.0,50.8,22.0,11.23,2.2,33448.09
2020-12-17,24.6,22.9,10.6,26.7,24.1,10.6,24.0,25.7,51.1,19.0,9.03,1.96,28421.02
2020-12-18,25.0,22.0,15.4,27.3,23.2,15.4,24.0,26.0,52.6,10.0,10.84,2.17,30292.48
2020-12-19,23.6,21.3,13.8,24.0,21.2,13.8,24.0,28.6,59.8,359.0,9.18,1.93,21211.5
