precip_hours,tmax,radiation_sum,tmin,evapo_et0,wind_dir_dominant,apparent_tmax,date,prcp,rain_sum,wind_gusts_max,wind_speed_max,apparent_tmin,sunshine_duration,latitude,longitude
0.0000,31.9000,21.0200,22.2000,4.7900,88.0000,36.4000,2024-01-16,0.0000,0.0000,41.0000,19.4000,24.7000,37896.4600,10.5417,107.2428
0.0000,31.6000,21.3000,22.8000,5.2300,86.0000,34.5000,2024-01-17,0.0000,0.0000,50.4000,23.7000,24.2000,37796.5200,10.5417,107.2428
0.0000,32.2000,19.6700,23.1000,4.8000,94.0000,36.6000,2024-01-18,0.0000,0.0000,38.5000,19.8000,25.7000,36973.8200,10.5417,107.2428
0.0000,31.5000,20.6600,23.4000,5.0000,91.0000,34.3000,2024-01-19,0.0000,0.0000,43.2000,19.6000,25.5000,37931.3600,10.5417,107.2428
0.0000,30.3000,19.6000,22.9000,4.3200,98.0000,33.8000,2024-01-20,0.0000,0.0000,40.0000,18.1000,25.7000,37635.7400,10.5417,107.2428
0.0000,30.9000,20.8900,23.2000,4.9100,96.0000,34.4000,2024-01-21,0.0000,0.0000,42.1000,19.6000,25.5000,36912.0500,10.5417,107.2428
0.0000,31.8000,21.9700,23.8000,5.5600,92.0000,34.6000,2024-01-22,0.0000,0.0000,41.0000,21.3000,25.0000,38626.9100,10.5417,107.2428
0.0000,31.4000,22.1500,23.4000,5.4400,93.0000,34.7000,2024-01-23,0.0000,0.0000,40.7000,19.9000,25.6000,38579.0500,10.5417,107.2428
0.0000,30.6000,22.0300,23.2000,5.4400,86.0000,33.4000,2024-01-24,0.0000,0.0000,53.6000,25.5000,24.6000,38782.5800,10.5417,107.2428
0.0000,31.7000,22.2200,22.3000,5.7700,87.0000,34.9000,2024-01-25,0.0000,0.0000,47.5000,22.7000,23.4000,38710.2700,10.5417,107.2428
0.0000,32.3000,22.2100,23.4000,5.6600,86.0000,35.9000,2024-01-26,0.0000,0.0000,44.3000,21.2000,24.4000,38438.6100,10.5417,107.2428
0.0000,31.6000,22.5800,22.5000,5.7000,86.0000,35.1000,2024-01-27,0.0000,0.0000,42.1000,20.2000,22.6000,38963.2300,10.5417,107.2428
0.0000,31.9000,22.8200,22.3000,5.8800,87.0000,33.2000,2024-01-28,0.0000,0.0000,44.6000,21.1000,22.9000,38889.9100,10.5417,107.2428
0.0000,31.1000,22.7400,22.8000,6.0900,88.0000,32.6000,2024-01-29,0.0000,0.0000,52.6000,25.0000,23.6000,38915.6900,10.5417,107.2428
0.0000,31.4000,22.4300,22.9000,5.6200,93.0000,33.9000,2024-01-30,0.0000,0.0000,47.9000,22.3000,24.2000,38940.9500,10.5417,107.2428
0.0000,32.1000,21.6700,23.1000,5.2000,94.0000,35.4000,2024-01-31,0.0000,0.0000,46.4000,21.6000,25.2000,38167.1300,10.5417,107.2428
0.0000,31.3000,19.7600,23.8000,4.7700,97.0000,34.5000,2024-02-01,0.0000,0.0000,38.9000,18.4000,25.8000,35035.6100,10.5417,107.2428
2.0000,30.7000,20.5100,23.1000,4.4400,102.0000,34.6000,2024-02-02,0.2000,0.2000,35.3000,16.3000,26.2000,38912.9600,10.5417,107.2428
0.0000,30.6000,23.0000,23.4000,5.1400,101.0000,33.5000,2024-02-03,0.0000,0.0000,42.5000,19.2000,26.0000,39036.1100,10.5417,107.2428
0.0000,31.3000,22.2100,23.5000,4.7000,111.0000,35.4000,2024-02-04,0.0000,0.0000,41.4000,18.2000,26.9000,38957.9000,10.5417,107.2428
0.0000,31.3000,21.0300,23.9000,4.5300,105.0000,35.3000,2024-02-05,0.0000,0.0000,36.0000,15.5000,28.1000,38575.2200,10.5417,107.2428
0.0000,31.8000,22.6900,23.5000,4.9300,102.0000,36.1000,2024-02-06,0.0000,0.0000,41.0000,19.3000,27.0000,39102.3200,10.5417,107.2428
2.0000,30.6000,20.6900,24.2000,4.4300,104.0000,35.0000,2024-02-07,0.2000,0.2000,37.8000,18.5000,27.8000,39021.5200,10.5417,107.2428
0.0000,29.9000,20.1000,24.0000,4.2700,108.0000,33.3000,2024-02-08,0.0000,0.0000,36.4000,16.9000,27.5000,38836.8900,10.5417,107.2428
0.0000,31.9000,22.9500,24.0000,5.3300,96.0000,35.2000,2024-02-09,0.0000,0.0000,48.6000,22.3000,27.4000,39061.1900,10.5417,107.2428
0.0000,32.2000,23.4300,23.0000,5.9200,88.0000,35.7000,2024-02-10,0.0000,0.0000,51.5000,24.4000,25.1000,39597.1200,10.5417,107.2428
1.0000,32.6000,22.7700,22.4000,5.9500,80.0000,35.1000,2024-02-11,0.1000,0.1000,48.6000,22.6000,23.9000,39514.3200,10.5417,107.2428
0.0000,33.0000,23.8800,20.5500,6.0900,81.0000,35.1000,2024-02-12,0.0000,0.0000,48.6000,22.5000,22.3000,39638.9200,10.5417,107.2428
0.0000,32.9000,23.0500,23.3000,6.0300,89.0000,35.0000,2024-02-13,0.0000,0.0000,55.4000,26.6000,25.1000,39448.8200,10.5417,107.2428
0.0000,32.8000,23.0300,25.1000,6.2200,90.0000,35.1000,2024-02-14,0.0000,0.0000,54.0000,26.0000,26.8000,39044.1800,10.5417,107.2428
0.0000,32.9000,22.9000,24.7000,5.9500,90.0000,35.8000,2024-02-15,0.0000,0.0000,54.0000,25.3000,26.5000,39591.3800,10.5417,107.2428
0.0000,32.9000,24.2500,24.5000,6.1600,90.0000,35.2000,2024-02-16,0.0000,0.0000,50.0000,23.2000,26.0000,39716.2700,10.5417,107.2428
0.0000,32.5000,24.6700,23.3000,6.1200,93.0000,34.1000,2024-02-17,0.0000,0.0000,43.2000,19.6000,24.6000,40014.7100,10.5417,107.2428
0.0000,31.9000,23.7700,24.0000,5.7100,97.0000,35.0000,2024-02-18,0.0000,0.0000,43.9000,20.1000,26.0000,39751.5200,10.5417,107.2428
0.0000,31.8000,23.4900,24.8000,5.4200,102.0000,35.0000,2024-02-19,0.0000,0.0000,42.8000,19.0000,27.6000,39550.0200,10.5417,107.2428
0.0000,32.1000,23.2300,24.4000,5.1900,105.0000,35.7000,2024-02-20,0.0000,0.0000,37.8000,17.1000,27.9000,39125.4400,10.5417,107.2428
0.0000,31.6000,23.1600,24.2000,5.0000,105.0000,35.5000,2024-02-21,0.0000,0.0000,41.4000,18.1000,27.8000,39689.2600,10.5417,107.2428
0.0000,32.2000,24.1100,23.3000,5.2400,106.0000,35.8000,2024-02-22,0.0000,0.0000,41.0000,18.5000,26.9000,39480.8400,10.5417,107.2428
0.0000,32.0000,23.6900,24.6000,5.2700,101.0000,35.5000,2024-02-23,0.0000,0.0000,41.0000,18.2000,28.7000,39492.6400,10.5417,107.2428
1.0000,32.4000,23.6300,24.9000,5.6500,95.0000,35.4000,2024-02-24,0.1000,0.1000,48.2000,21.9000,27.2000,40067.2100,10.5417,107.2428
0.0000,32.6000,24.1900,24.8000,6.2700,93.0000,35.2000,2024-02-25,0.0000,0.0000,54.0000,25.2000,26.2000,40296.7300,10.5417,107.2428
0.0000,33.7000,24.9200,24.1000,6.4300,92.0000,36.2000,2024-02-26,0.0000,0.0000,48.2000,22.7000,25.6000,40332.5900,10.5417,107.2428
2.0000,32.9000,23.9100,25.6000,6.1500,91.0000,35.3000,2024-02-27,0.6000,0.6000,58.3000,27.0000,27.2000,40337.0800,10.5417,107.2428
0.0000,31.4000,24.1300,24.5000,5.9800,89.0000,33.4000,2024-02-28,0.0000,0.0000,61.4500,28.0000,26.6000,40404.8700,10.5417,107.2428
0.0000,32.3000,24.4800,24.9000,6.4300,92.0000,34.4000,2024-02-29,0.0000,0.0000,55.4000,25.4000,26.0000,40441.2200,10.5417,107.2428
0.0000,32.5000,24.5900,25.3000,6.4700,95.0000,35.1000,2024-03-01,0.0000,0.0000,52.6000,25.4000,26.0000,40477.6800,10.5417,107.2428
0.0000,32.2000,23.9600,24.7000,6.0100,93.0000,35.4000,2024-03-02,0.0000,0.0000,52.6000,24.5000,26.9000,40514.2100,10.5417,107.2428
0.0000,31.9000,23.6300,24.8000,5.8400,94.0000,34.8000,2024-03-03,0.0000,0.0000,59.0000,28.0000,26.8000,40550.7900,10.5417,107.2428
0.0000,32.4000,24.4200,24.7000,5.7000,103.0000,36.0000,2024-03-04,0.0000,0.0000,47.9000,21.7000,27.1000,40587.3600,10.5417,107.2428
5.0000,30.8000,19.3400,24.4000,4.1500,130.0000,36.1000,2024-03-05,1.0000,1.0000,31.0000,13.6000,29.0000,40295.2700,10.5417,107.2428
2.0000,32.1000,21.2400,23.6000,4.5300,150.0000,37.7000,2024-03-06,0.2000,0.2000,35.6000,14.3000,28.5000,40059.4800,10.5417,107.2428
5.0000,31.5000,18.8700,24.2000,4.2400,121.0000,37.1000,2024-03-07,1.2000,1.2000,36.0000,18.2000,28.3000,28432.7200,10.5417,107.2428
0.0000,32.3000,25.4300,25.1000,6.2800,95.0000,34.3000,2024-03-08,0.0000,0.0000,54.7000,25.5000,27.3000,40687.8100,10.5417,107.2428
0.0000,32.4000,25.2700,24.9000,6.5000,96.0000,34.6000,2024-03-09,0.0000,0.0000,55.1000,25.7000,26.6000,40074.9900,10.5417,107.2428
0.0000,32.5000,24.1100,25.1000,6.1500,94.0000,34.7000,2024-03-10,0.0000,0.0000,57.2000,26.9000,27.2000,40805.5900,10.5417,107.2428
0.0000,33.0000,24.4800,24.0000,6.1200,92.0000,36.6000,2024-03-11,0.0000,0.0000,53.3000,24.5000,26.1000,40841.4900,10.5417,107.2428
0.0000,33.2000,25.1500,24.6000,6.2600,97.0000,36.8000,2024-03-12,0.0000,0.0000,48.2000,23.1000,27.3000,40877.2000,10.5417,107.2428
2.0000,33.2000,23.6900,25.2000,5.8900,98.0000,36.1000,2024-03-13,0.5000,0.5000,46.8000,21.1000,27.6000,40727.3400,10.5417,107.2428
0.0000,32.3000,24.2100,24.8000,5.7100,103.0000,35.6000,2024-03-14,0.0000,0.0000,45.4000,20.0000,28.3000,40947.7600,10.5417,107.2428
0.0000,32.8000,25.8700,24.4000,6.1500,105.0000,35.5000,2024-03-15,0.0000,0.0000,39.2000,18.4000,27.0000,40983.0200,10.5417,107.2428
0.0000,33.5000,25.7500,24.2000,6.1800,97.0000,36.2000,2024-03-16,0.0000,0.0000,49.0000,22.4000,27.2000,41018.3500,10.5417,107.2428
0.0000,33.3000,25.2000,24.7000,6.0600,97.0000,36.7000,2024-03-17,0.0000,0.0000,44.6000,19.9000,27.7000,41053.7500,10.5417,107.2428
0.0000,31.8000,25.4600,24.4000,5.8700,100.0000,34.8000,2024-03-18,0.0000,0.0000,49.3000,22.4000,27.3000,40095.5600,10.5417,107.2428
0.0000,32.5000,25.8600,25.1000,6.2200,99.0000,35.1000,2024-03-19,0.0000,0.0000,52.2000,23.9000,27.7000,41124.5900,10.5417,107.2428
1.0000,32.4000,24.5200,23.9000,6.2000,91.0000,35.2000,2024-03-20,0.1000,0.1000,56.2000,26.9000,26.0000,41160.0000,10.5417,107.2428
3.0000,31.6000,24.4600,24.1000,5.9100,96.0000,34.5000,2024-03-21,0.5000,0.5000,51.8000,24.0000,27.4000,41195.3700,10.5417,107.2428
0.0000,31.8000,25.3800,24.9000,6.0700,99.0000,34.7000,2024-03-22,0.0000,0.0000,49.0000,22.5000,27.0000,41230.6700,10.5417,107.2428
0.0000,31.7000,24.8700,25.1000,5.5400,105.0000,35.5000,2024-03-23,0.0000,0.0000,47.2000,21.1000,28.7000,41265.8800,10.5417,107.2428
2.0000,32.9000,25.4300,25.1000,5.6800,108.0000,37.1000,2024-03-24,0.3000,0.3000,38.2000,16.1000,29.4000,41300.9700,10.5417,107.2428
1.0000,32.3000,24.9700,25.4000,5.6400,101.0000,36.6000,2024-03-25,0.1000,0.1000,42.8000,18.9000,29.6000,41335.9400,10.5417,107.2428
0.0000,33.3000,25.7600,25.6000,6.3800,97.0000,37.0000,2024-03-26,0.0000,0.0000,47.9000,22.3000,28.4000,41370.7400,10.5417,107.2428
0.0000,34.0000,24.9200,26.4000,6.3300,95.0000,38.2000,2024-03-27,0.0000,0.0000,45.4000,21.3000,29.1000,41405.3700,10.5417,107.2428
0.0000,32.6000,22.6000,25.6000,5.1600,106.0000,37.2000,2024-03-28,0.0000,0.0000,40.0000,17.2000,29.8000,36432.8200,10.5417,107.2428
0.0000,33.6000,23.9800,25.4000,5.4100,111.0000,38.6000,2024-03-29,0.0000,0.0000,38.2000,16.6000,30.7000,38143.1000,10.5417,107.2428
0.0000,33.9000,25.2000,25.9000,5.7800,101.0000,38.0000,2024-03-30,0.0000,0.0000,42.5000,18.4000,31.0000,41507.9600,10.5417,107.2428
4.0000,33.6000,24.0000,25.5000,5.3600,116.0000,39.4000,2024-03-31,0.6000,0.6000,32.8000,13.8000,31.1000,41166.1800,10.5417,107.2428
1.0000,33.0000,23.6700,25.6000,5.2500,142.0000,39.3000,2024-04-01,0.1000,0.1000,32.4000,13.8000,31.5000,41575.0600,10.5417,107.2428
0.0000,32.5000,24.8100,25.5000,5.4500,133.0000,37.9000,2024-04-02,0.0000,0.0000,35.3000,14.4000,30.5000,41608.1000,10.5417,107.2428
0.0000,33.0000,25.6100,25.4000,5.7000,141.0000,38.4000,2024-04-03,0.0000,0.0000,34.2000,13.6000,30.6000,41640.7800,10.5417,107.2428
1.0000,32.6000,23.1000,25.9000,5.2500,136.0000,37.7000,2024-04-04,0.1000,0.1000,35.6000,14.5000,30.9000,41673.4300,10.5417,107.2428
2.0000,32.2000,19.0800,26.7000,4.7900,128.0000,36.9000,2024-04-05,0.2000,0.2000,37.8000,16.7000,30.8000,38374.7800,10.5417,107.2428
0.0000,32.4000,26.2400,25.4000,6.2000,116.0000,36.5000,2024-04-06,0.0000,0.0000,39.2000,16.3000,29.0000,41738.6000,10.5417,107.2428
0.0000,34.1000,24.0900,26.0000,5.6800,113.0000,38.8000,2024-04-07,0.0000,0.0000,41.0000,18.1000,30.7000,41771.0600,10.5417,107.2428
0.0000,33.6000,23.5100,26.1000,5.5900,114.0000,38.4000,2024-04-08,0.0000,0.0000,38.9000,16.8000,31.3000,41803.4200,10.5417,107.2428
0.0000,34.4000,26.5600,26.1000,6.6800,97.0000,37.9000,2024-04-09,0.0000,0.0000,50.8000,23.1000,29.6000,41835.6300,10.5417,107.2428
0.0000,33.7000,25.9900,26.5000,6.8850,95.0000,35.9000,2024-04-10,0.0000,0.0000,55.4000,25.8000,29.7000,41867.7000,10.5417,107.2428
0.0000,33.9000,26.0500,26.8000,6.8850,94.0000,37.1000,2024-04-11,0.0000,0.0000,55.8000,26.0000,29.3000,41899.6000,10.5417,107.2428
0.0000,34.4500,25.9100,26.8000,6.7000,99.0000,38.7000,2024-04-12,0.0000,0.0000,49.7000,23.6000,30.4000,41931.3100,10.5417,107.2428
3.0000,33.2000,23.5900,27.0000,5.8300,105.0000,37.9000,2024-04-13,0.5000,0.5000,48.2000,22.7000,30.4000,41962.7900,10.5417,107.2428
0.0000,33.7000,25.5000,26.5000,6.2000,115.0000,37.9000,2024-04-14,0.0000,0.0000,42.1000,18.7000,30.3000,41994.0400,10.5417,107.2428
0.0000,33.6000,25.7700,26.1000,5.9700,119.0000,38.8000,2024-04-15,0.0000,0.0000,39.6000,16.8000,30.9000,42025.0400,10.5417,107.2428
2.0000,33.9000,25.9300,26.4000,6.1800,109.0000,38.5000,2024-04-16,0.2000,0.2000,42.5000,18.7000,31.0000,42055.7500,10.5417,107.2428
0.0000,33.3000,25.3200,26.5000,5.9100,128.0000,37.6000,2024-04-17,0.0000,0.0000,37.4000,15.3000,31.6000,42086.0000,10.5417,107.2428
0.0000,34.0000,24.6100,25.1000,5.5400,155.0000,39.0000,2024-04-18,0.0000,0.0000,34.9000,13.9000,30.4000,42087.4800,10.5417,107.2428
3.0000,33.4000,24.9400,25.5000,5.5900,151.0000,38.4000,2024-04-19,0.4000,0.4000,36.7000,15.4000,31.1000,42089.3500,10.5417,107.2428
0.0000,33.4000,25.0600,26.2000,5.8000,146.0000,38.5000,2024-04-20,0.0000,0.0000,37.1000,15.1000,31.3000,42091.6500,10.5417,107.2428
6.0000,32.7000,23.5200,26.9000,5.4100,145.0000,38.0000,2024-04-21,0.7000,0.7000,36.0000,15.3000,31.4000,42094.4200,10.5417,107.2428
0.0000,33.5000,22.9200,26.6000,5.3900,145.0000,38.8000,2024-04-22,0.0000,0.0000,35.6000,14.3000,31.1000,42097.6500,10.5417,107.2428
0.0000,33.6000,24.8700,25.2000,5.7400,145.0000,38.8000,2024-04-23,0.0000,0.0000,33.1000,13.6000,30.6000,42101.1800,10.5417,107.2428
0.0000,34.3000,25.4400,26.6000,5.8200,133.0000,40.3000,2024-04-24,0.0000,0.0000,37.1000,15.0000,32.3000,42104.9800,10.5417,107.2428
0.0000,34.4500,25.5300,27.0000,6.0000,119.0000,40.8000,2024-04-25,0.0000,0.0000,38.2000,15.8000,33.0000,42109.0400,10.5417,107.2428
4.0000,34.3000,24.6700,27.3500,5.6800,136.0000,40.1000,2024-04-26,0.6000,0.6000,38.9000,16.6000,33.8000,42113.3800,10.5417,107.2428
0.0000,34.4500,25.6200,26.9000,5.8900,138.0000,40.7000,2024-04-27,0.0000,0.0000,36.4000,14.7000,33.3000,42118.0100,10.5417,107.2428
2.0000,34.4500,25.2600,27.3000,5.9800,150.0000,40.2000,2024-04-28,0.2000,0.2000,34.2000,13.5000,33.3000,42122.9200,10.5417,107.2428
3.0000,34.4500,24.8500,25.7000,5.7500,139.0000,41.6000,2024-04-29,0.3000,0.3000,32.8000,14.2000,32.1000,42128.1400,10.5417,107.2428
3.0000,34.4500,24.5300,26.7000,5.7400,145.0000,41.0000,2024-04-30,0.3000,0.3000,35.3000,14.8000,33.2000,42133.6500,10.5417,107.2428
2.0000,34.4500,24.9000,27.1000,5.8500,152.0000,40.6000,2024-05-01,0.2000,0.2000,34.2000,13.5000,33.2000,42139.4700,10.5417,107.2428
5.0000,34.4500,24.6600,27.3500,5.8300,139.0000,40.6000,2024-05-02,0.9000,0.9000,37.4000,14.8000,33.7000,42145.6000,10.5417,107.2428
0.0000,34.4500,24.7800,27.3500,6.0400,119.0000,40.1000,2024-05-03,0.0000,0.0000,37.8000,16.1000,32.9000,42152.0600,10.5417,107.2428
10.0000,34.4000,23.5500,26.5000,5.3400,130.0000,40.7000,2024-05-04,4.5000,4.5000,38.5000,15.4000,33.2000,42158.8400,10.5417,107.2428
9.0000,34.1000,20.8400,26.3000,4.7100,118.0000,39.7000,2024-05-05,2.8000,2.8000,33.1000,13.5000,32.8000,39716.8700,10.5417,107.2428
3.0000,33.9000,24.2400,26.5000,5.7400,109.0000,38.9000,2024-05-06,0.3000,0.3000,37.1000,16.0000,31.4000,42173.3900,10.5417,107.2428
8.0000,33.6000,22.8800,27.1000,5.4400,95.0000,38.2000,2024-05-07,5.6000,5.6000,48.6000,18.8000,31.8000,42181.1800,10.5417,107.2428
5.0000,34.4000,23.0600,26.3000,5.9200,87.0000,40.0000,2024-05-08,0.7000,0.7000,46.1000,21.8000,30.7000,42189.3200,10.5417,107.2428
3.0000,34.4500,23.8200,27.3500,6.3800,98.0000,37.9000,2024-05-09,0.4000,0.4000,50.0000,23.2000,31.8000,42197.8000,10.5417,107.2428
4.0000,34.4000,22.8400,27.3500,6.2400,96.0000,38.6000,2024-05-10,1.6000,1.6000,50.8000,22.9000,32.4000,42206.6500,10.5417,107.2428
4.0000,34.4500,23.0900,27.3500,6.1300,99.0000,40.1000,2024-05-11,1.8000,1.8000,43.2000,18.6000,32.2000,42215.8600,10.5417,107.2428
4.0000,34.4000,23.2700,27.3500,5.8400,101.0000,39.7000,2024-05-12,1.2000,1.2000,42.8000,19.4000,33.5000,42225.4500,10.5417,107.2428
4.0000,34.4500,23.8800,27.3500,5.8300,109.0000,40.5000,2024-05-13,3.2000,3.2000,37.4000,16.1000,33.1000,42235.5700,10.5417,107.2428
9.0000,34.4500,21.1200,25.7000,5.0700,91.0000,40.6000,2024-05-14,3.4000,3.4000,35.6000,15.5000,31.8000,41545.7100,10.5417,107.2428
9.0000,33.6000,19.1300,26.8000,4.6700,97.0000,37.2000,2024-05-15,9.2000,9.2000,47.2000,21.2000,33.1000,39545.0200,10.5417,107.2428
9.0000,33.2000,19.0200,26.1000,4.4200,93.0000,38.3000,2024-05-16,2.2000,2.2000,46.1000,20.6000,31.9000,37710.6800,10.5417,107.2428
10.0000,31.9000,21.8600,26.0000,4.6500,119.0000,37.7000,2024-05-17,5.2000,5.2000,34.2000,14.5000,31.4000,41006.7000,10.5417,107.2428
3.0000,33.6000,25.2100,24.8000,5.5500,145.0000,39.8000,2024-05-18,0.6000,0.6000,33.5000,14.6000,30.6000,41696.9000,10.5417,107.2428
6.0000,34.2000,23.3800,25.2000,5.2200,213.0000,40.5000,2024-05-19,2.2000,2.2000,36.4000,15.5000,31.0000,40595.2900,10.5417,107.2428
15.0000,32.0000,19.8100,25.4000,4.2100,208.0000,38.1000,2024-05-20,9.1000,9.1000,30.6000,12.2000,31.3000,38728.7100,10.5417,107.2428
15.0000,31.6000,15.1000,24.7000,3.1600,269.0000,38.6000,2024-05-21,13.7000,13.7000,26.6000,9.6000,30.5000,20803.5000,10.5417,107.2428
4.0000,33.3000,23.3700,25.0000,5.0000,164.0000,41.4000,2024-05-22,2.0000,2.0000,26.6000,9.7000,31.0000,42345.4900,10.5417,107.2428
5.0000,32.1000,21.7800,25.8000,4.6500,122.0000,39.9000,2024-05-23,0.6000,0.6000,26.3000,10.0000,32.0000,42359.1800,10.5417,107.2428
0.0000,34.1000,24.8100,25.6000,5.5500,98.0000,41.3000,2024-05-24,0.0000,0.0000,30.2000,13.3000,31.3000,42373.0400,10.5417,107.2428
4.0000,33.5000,23.9700,26.5000,5.4100,110.0000,39.9000,2024-05-25,2.1000,2.1000,33.8000,14.3000,32.0000,42387.0200,10.5417,107.2428
3.0000,33.4000,23.0200,25.3000,5.0700,185.0000,41.6000,2024-05-26,1.9000,1.9000,29.9000,13.0000,31.8000,42401.1100,10.5417,107.2428
13.0000,34.2000,23.3400,25.8000,5.1400,219.0000,41.3000,2024-05-27,17.1000,17.1000,29.2000,13.2000,32.3000,42415.2700,10.5417,107.2428
12.0000,31.7000,15.1200,24.9000,3.2900,270.0000,37.0000,2024-05-28,24.6000,24.6000,28.4000,12.5000,30.3000,25837.0300,10.5417,107.2428
5.0000,34.0000,21.8100,25.8000,4.8100,282.0000,40.0000,2024-05-29,1.2000,1.2000,37.8000,14.8000,31.6000,42443.6200,10.5417,107.2428
15.0000,30.7000,15.0900,26.0000,3.0300,257.0000,36.4000,2024-05-30,17.3000,17.3000,37.8000,16.4000,31.7000,28903.3800,10.5417,107.2428
7.0000,31.5000,18.4200,24.8000,3.7300,269.0000,38.9000,2024-05-31,9.7000,9.7000,37.1000,16.1000,30.4000,29953.0700,10.5417,107.2428
3.0000,32.1000,23.4400,23.7000,4.9600,256.0000,39.1000,2024-06-01,1.3000,1.3000,27.4000,10.6000,29.2000,40019.8100,10.5417,107.2428
2.0000,34.0000,23.6700,24.9000,5.2700,320.0000,40.7000,2024-06-02,0.8000,0.8000,33.8000,13.5000,30.1000,42500.2600,10.5417,107.2428
1.0000,33.6000,22.9800,25.9000,5.2500,306.0000,39.6000,2024-06-03,0.1000,0.1000,45.4000,19.2000,31.0000,42515.1100,10.5417,107.2428
0.0000,33.9000,22.8900,26.4000,5.2200,247.0000,41.0000,2024-06-04,0.0000,0.0000,25.6000,11.9000,32.4000,41746.0600,10.5417,107.2428
6.0000,32.5000,17.6600,26.6000,3.9200,252.0000,39.1000,2024-06-05,10.6000,10.6000,33.1000,13.0000,33.4000,28118.3300,10.5417,107.2428
3.0000,33.5000,22.5900,26.4000,4.9400,272.0000,40.4000,2024-06-06,0.3000,0.3000,29.9000,12.3000,33.1000,39597.8900,10.5417,107.2428
6.0000,31.6000,13.5500,24.9000,3.1100,267.0000,37.2000,2024-06-07,1.5000,1.5000,26.6000,11.2000,30.1000,20803.5000,10.5417,107.2428
7.0000,32.5000,16.7900,25.2000,3.6900,295.0000,37.9000,2024-06-08,7.2000,7.2000,28.1000,11.5000,31.5000,34585.2300,10.5417,107.2428
11.0000,30.1000,14.7800,25.3000,3.0700,252.0000,35.1000,2024-06-09,14.2000,14.2000,42.8000,17.5000,31.1000,24870.1200,10.5417,107.2428
10.0000,29.9000,16.2700,25.9000,3.4300,245.0000,34.2000,2024-06-10,17.3000,17.3000,38.9000,17.2000,30.7000,38721.2800,10.5417,107.2428
6.0000,32.1000,23.9100,24.8000,5.2400,250.0000,37.4000,2024-06-11,1.3000,1.3000,35.3000,15.8000,29.8000,42641.7200,10.5417,107.2428
6.0000,33.3000,23.9900,25.9000,5.3100,283.0000,38.4000,2024-06-12,1.7000,1.7000,33.1000,15.8000,31.1000,42657.5500,10.5417,107.2428
5.0000,33.8000,23.0300,26.0000,5.0400,287.0000,39.2000,2024-06-13,3.9000,3.9000,40.3000,16.3000,31.6000,42413.5000,10.5417,107.2428
6.0000,33.6000,21.4200,25.2000,4.6500,296.0000,40.6000,2024-06-14,3.9000,3.9000,27.4000,10.1000,31.2000,42688.4900,10.5417,107.2428
10.0000,31.7000,21.6100,24.9000,4.4800,230.0000,39.2000,2024-06-15,8.2000,8.2000,37.4000,18.3000,31.0000,42653.2200,10.5417,107.2428
4.0000,31.6000,24.3600,24.0000,5.1700,221.0000,38.4000,2024-06-16,2.5000,2.5000,27.0000,13.2000,29.7000,42718.0500,10.5417,107.2428
10.0000,31.8000,23.0200,25.7000,4.7900,246.0000,37.5000,2024-06-17,20.7000,20.7000,36.4000,15.0000,30.9000,39169.5600,10.5417,107.2428
12.0000,33.0000,22.7400,25.6000,4.7800,256.0000,39.4000,2024-06-18,10.5000,10.5000,40.3000,18.4000,30.7000,41912.8000,10.5417,107.2428
5.0000,32.6000,21.2700,26.0000,4.6400,259.0000,38.7000,2024-06-19,1.9000,1.9000,34.6000,15.5000,31.0000,37817.6500,10.5417,107.2428
17.0000,29.8000,12.0800,25.0000,2.5900,279.0000,34.9000,2024-06-20,20.9000,20.9000,35.3000,15.0000,30.3000,20803.5000,10.5417,107.2428
9.0000,30.8000,18.3300,24.8000,3.7400,289.0000,36.7000,2024-06-21,9.0000,9.0000,35.3000,14.7000,29.5000,31163.9400,10.5417,107.2428
21.0000,29.2000,11.6400,24.4000,2.3500,260.0000,32.8000,2024-06-22,24.6000,24.6000,46.4000,20.1000,28.9000,20803.5000,10.5417,107.2428
18.0000,29.2000,15.2200,24.6000,2.9700,252.0000,33.7000,2024-06-23,18.1000,18.1000,45.0000,18.4000,28.8000,25656.3300,10.5417,107.2428
17.0000,29.3000,16.1200,24.8000,3.2300,247.0000,35.6000,2024-06-24,6.8000,6.8000,45.0000,15.7000,30.2000,23783.6000,10.5417,107.2428
17.0000,30.3000,21.3100,24.4000,4.3500,262.0000,36.2000,2024-06-25,4.8000,4.8000,30.6000,13.2000,29.6000,36000.0000,10.5417,107.2428
4.0000,31.5000,21.2200,24.5000,4.4800,312.0000,36.9000,2024-06-26,4.9000,4.9000,30.6000,12.5000,29.5000,39931.9500,10.5417,107.2428
15.0000,30.6000,18.3100,24.0000,3.7000,49.0000,38.0000,2024-06-27,24.6000,24.6000,26.6000,10.2000,29.0000,37403.0200,10.5417,107.2428
8.0000,29.9000,22.2300,23.6000,4.3800,113.0000,36.3000,2024-06-28,4.1000,4.1000,36.7000,17.1000,28.6000,42860.3900,10.5417,107.2428
10.0000,30.4000,23.2200,25.5000,4.6500,148.0000,36.3000,2024-06-29,1.9000,1.9000,34.9000,16.4000,30.8000,42318.8200,10.5417,107.2428
14.0000,31.3000,23.1700,25.0000,4.7500,233.0000,38.8000,2024-06-30,5.5000,5.5000,29.5000,14.3000,30.3000,36030.4800,10.5417,107.2428
