wind_dir_dominant,apparent_tmax,radiation_sum,prcp,wind_gusts_max,evapo_et0,precip_hours,tmin,date,sunshine_duration,wind_speed_max,rain_sum,apparent_tmin,tmax,latitude,longitude
2.0000,39.9000,17.9600,9.9000,27.4000,3.7100,8.0000,25.0000,2023-09-09,23160.4900,11.2000,9.9000,31.0000,31.9000,21.1861,106.0763
53.0000,40.1000,16.9300,17.0000,27.4000,3.5400,15.0000,24.7000,2023-09-10,26665.5500,9.6000,17.0000,30.2000,32.0000,21.1861,106.0763
115.0000,39.4000,14.6100,17.0000,26.6000,3.0900,18.0000,24.9000,2023-09-11,20918.8700,11.7000,17.0000,30.3000,31.2000,21.1861,106.0763
13.0000,36.3000,11.0900,17.0000,23.0000,2.4000,20.0000,25.7000,2023-09-12,7699.1100,13.0000,17.0000,30.5000,29.8000,21.1861,106.0763
309.0000,31.0000,8.3600,17.0000,38.5000,2.0500,14.0000,24.4000,2023-09-13,0.0000,20.4000,17.0000,27.5000,27.4000,21.1861,106.0763
309.0000,29.1000,3.7300,17.0000,28.1000,1.0200,22.0000,23.6000,2023-09-14,0.0000,16.0000,17.0000,26.4000,25.0000,21.1861,106.0763
6.0000,34.1000,11.0300,6.3000,32.0000,2.5200,9.0000,22.7000,2023-09-15,13195.5700,16.5000,6.3000,25.0000,28.8000,21.1861,106.0763
60.0000,33.8000,8.3500,4.2000,19.4000,1.9000,12.0000,24.0000,2023-09-16,3903.1900,9.6000,4.2000,28.0000,28.5000,21.1861,106.0763
98.0000,36.6000,12.3900,17.0000,27.7000,2.5800,19.0000,24.1000,2023-09-17,12475.1500,14.3000,17.0000,29.7000,29.8000,21.1861,106.0763
105.0000,37.2000,16.5300,11.2000,21.2000,3.4400,16.0000,24.0000,2023-09-18,32400.0000,10.6000,11.2000,28.9000,30.2000,21.1861,106.0763
147.0000,37.5000,18.8900,2.2000,28.1000,3.9500,10.0000,24.6000,2023-09-19,38108.0500,14.7000,2.2000,30.4000,30.8000,21.1861,106.0763
