evapo_et0,wind_gusts_max,tmax,rain_sum,radiation_sum,apparent_tmin,apparent_tmax,wind_dir_dominant,wind_speed_max,tmin,prcp,date,sunshine_duration,precip_hours,latitude,longitude
4.5100,33.8000,33.7000,7.0000,20.1200,32.3000,40.7000,253.0000,14.4000,26.6000,7.0000,2023-05-17,38193.4000,7.0000,9.2941,105.7278
4.1600,40.0000,33.1000,12.3000,18.3300,31.8000,39.0000,261.0000,20.0000,26.5000,12.3000,2023-05-18,35332.3200,8.0000,9.2941,105.7278
4.8800,46.4000,32.8000,7.4000,20.8900,31.1000,38.3000,259.0000,21.3000,26.4000,7.4000,2023-05-19,42553.5400,6.0000,9.2941,105.7278
3.8900,44.3000,33.1000,23.1500,17.7700,31.5000,38.8000,240.0000,22.5000,26.4000,23.1500,2023-05-20,28800.0000,9.0000,9.2941,105.7278
3.0600,40.3000,31.0000,13.6000,14.1900,29.9000,36.4000,212.0000,18.4000,25.3000,13.6000,2023-05-21,17646.6800,11.0000,9.2941,105.7278
3.6100,32.4000,31.5000,7.1000,16.8900,29.7000,37.0000,228.0000,15.1000,24.5000,7.1000,2023-05-22,32870.7300,10.0000,9.2941,105.7278
4.0300,36.0000,33.0000,4.1000,18.3900,30.5000,37.6000,244.0000,17.1000,25.0000,4.1000,2023-05-23,31770.6500,7.0000,9.2941,105.7278
4.4500,39.6000,32.4000,7.1000,20.3800,31.1000,36.1000,230.0000,19.2000,25.9000,7.1000,2023-05-24,38437.7700,6.0000,9.2941,105.7278
3.4700,36.7000,32.2000,3.8000,15.3500,30.1000,37.7000,238.0000,19.0000,24.8000,3.8000,2023-05-25,20999.1700,7.0000,9.2941,105.7278
4.1400,34.6000,31.8000,6.9000,18.8400,30.4000,37.1000,230.0000,16.1000,25.3000,6.9000,2023-05-26,32337.9300,6.0000,9.2941,105.7278
2.7400,36.7000,29.6000,14.9000,13.1700,29.7000,35.3000,243.0000,17.3000,25.5000,14.9000,2023-05-27,21894.7300,11.0000,9.2941,105.7278
1.4100,28.8000,27.2000,23.1500,7.1850,28.9000,32.0000,242.0000,13.5000,24.2000,23.1500,2023-05-28,12094.1625,14.0000,9.2941,105.7278
3.8100,35.6000,32.2000,5.1000,17.9700,29.1000,38.5000,235.0000,16.1000,24.5000,5.1000,2023-05-29,34324.5700,12.0000,9.2941,105.7278
3.6600,40.3000,31.8000,4.1000,16.1400,30.1000,37.2000,249.0000,17.5000,24.9000,4.1000,2023-05-30,33109.2900,7.0000,9.2941,105.7278
3.7600,41.0000,32.1000,6.5000,16.6200,30.7000,37.8000,246.0000,21.1000,26.2000,6.5000,2023-05-31,29070.3300,9.0000,9.2941,105.7278
4.2500,46.1000,31.9000,8.4000,18.0100,28.9000,35.8000,251.0000,20.5000,24.9000,8.4000,2023-06-01,35802.8700,12.0000,9.2941,105.7278
3.9200,36.7000,32.1000,8.6000,17.0900,31.0000,38.1000,237.0000,16.7000,26.8000,8.6000,2023-06-02,32564.3800,9.0000,9.2941,105.7278
4.3600,38.2000,32.6000,6.1000,19.5400,30.9000,39.3000,254.0000,17.7000,26.5000,6.1000,2023-06-03,39095.3000,6.0000,9.2941,105.7278
3.6800,49.7000,31.6000,7.5000,16.0200,31.0000,36.2000,261.0000,22.8000,26.2000,7.5000,2023-06-04,28654.8100,8.0000,9.2941,105.7278
3.1000,42.8000,30.9000,15.1000,13.8500,30.6000,36.7000,265.0000,18.9000,26.0000,15.1000,2023-06-05,24131.5300,16.0000,9.2941,105.7278
4.2000,41.4000,31.8000,4.5000,18.8700,28.8000,36.5000,251.0000,21.8000,24.7000,4.5000,2023-06-06,31994.9000,15.0000,9.2941,105.7278
1.4300,30.6000,27.9000,14.0000,7.1850,29.7000,33.0000,240.0000,14.4000,25.3000,14.0000,2023-06-07,12094.1625,14.0000,9.2941,105.7278
3.7700,38.9000,31.7000,5.2000,17.5000,29.6000,38.0000,250.0000,18.4000,25.0000,5.2000,2023-06-08,26183.3300,11.0000,9.2941,105.7278
3.0400,30.6000,31.1000,1.3000,12.4200,29.4000,34.9000,256.0000,15.0000,25.0000,1.3000,2023-06-09,19361.0100,4.0000,9.2941,105.7278
3.8600,38.2000,31.9000,13.8000,17.8500,29.6000,37.9000,252.0000,16.7000,25.3000,13.8000,2023-06-10,28591.0800,11.0000,9.2941,105.7278
3.1300,42.8000,31.2000,0.3000,13.2400,30.4000,35.2000,244.0000,18.8000,25.5000,0.3000,2023-06-11,23718.0400,2.0000,9.2941,105.7278
3.9100,42.5000,31.4000,8.8000,18.1500,31.1000,35.6000,223.0000,20.8000,25.6000,8.8000,2023-06-12,34273.5900,9.0000,9.2941,105.7278
4.0600,37.1000,31.4000,10.8000,19.7400,29.7000,36.9000,224.0000,18.2000,24.5000,10.8000,2023-06-13,41250.6000,5.0000,9.2941,105.7278
3.9600,37.8000,31.9000,3.1000,18.5500,31.3000,38.5000,242.0000,11.9000,26.0000,3.1000,2023-06-14,41935.5600,9.0000,9.2941,105.7278
4.1500,28.1000,32.8000,8.9000,19.2700,30.7000,39.2000,243.0000,10.4000,25.1000,8.9000,2023-06-15,38413.4900,5.0000,9.2941,105.7278
3.9500,31.3000,32.4000,13.6000,18.6700,30.7000,40.0000,232.0000,12.5000,25.3000,13.6000,2023-06-16,40315.4600,10.0000,9.2941,105.7278
3.7400,34.2000,31.3000,10.7000,17.7600,30.9000,37.3000,235.0000,15.6000,25.4000,10.7000,2023-06-17,30753.9700,13.0000,9.2941,105.7278
3.3000,36.4000,30.6000,15.8000,16.1200,28.0000,37.3000,245.0000,17.6000,23.6000,15.8000,2023-06-18,30480.0700,15.0000,9.2941,105.7278
3.4100,37.1000,31.6000,8.4000,16.2500,27.7000,38.1000,251.0000,12.6000,23.5000,8.4000,2023-06-19,36567.2100,6.0000,9.2941,105.7278
4.0900,32.4000,31.8000,7.3000,19.6600,29.5000,38.1000,239.0000,12.7000,25.0000,7.3000,2023-06-20,38638.5400,6.0000,9.2941,105.7278
4.3700,32.0000,32.8000,11.5000,19.8600,30.4000,38.6000,249.0000,13.7000,25.8000,11.5000,2023-06-21,31865.6500,4.0000,9.2941,105.7278
4.5900,26.6000,31.8000,4.1000,20.7800,30.0000,38.5000,241.0000,13.1000,25.0000,4.1000,2023-06-22,42954.0100,7.0000,9.2941,105.7278
4.5700,29.9000,33.9000,0.8000,19.5800,30.9000,39.3000,260.0000,14.4000,25.5000,0.8000,2023-06-23,36446.3400,3.0000,9.2941,105.7278
4.6700,37.1000,33.1000,0.6000,20.7700,31.3000,38.1000,247.0000,18.7000,26.1000,0.6000,2023-06-24,39313.8600,2.0000,9.2941,105.7278
3.5400,31.0000,31.9000,3.4000,16.3000,30.8000,37.8000,238.0000,12.2000,25.5000,3.4000,2023-06-25,32541.0200,6.0000,9.2941,105.7278
3.9100,36.4000,32.0000,14.6000,18.9400,30.3000,39.0000,250.0000,17.4000,24.8000,14.6000,2023-06-26,37499.3900,6.0000,9.2941,105.7278
4.1200,31.3000,31.4000,6.3000,19.8900,30.2000,37.2000,263.0000,13.7000,24.8000,6.3000,2023-06-27,42116.2300,5.0000,9.2941,105.7278
3.4800,35.3000,31.1000,16.1000,17.3400,30.9000,37.5000,233.0000,16.8000,25.3000,16.1000,2023-06-28,29819.4500,12.0000,9.2941,105.7278
4.6900,37.8000,31.3000,1.4000,21.9700,31.2000,35.9000,217.0000,18.8000,25.4000,1.4000,2023-06-29,41422.4200,7.0000,9.2941,105.7278
3.3600,41.8000,29.6000,16.4000,16.2800,30.4000,34.0000,215.0000,21.5000,25.4000,16.4000,2023-06-30,32681.8900,12.0000,9.2941,105.7278
3.9000,48.2000,30.8000,23.1500,19.2300,29.9000,35.8000,214.0000,24.7000,25.7000,23.1500,2023-07-01,39799.9500,16.0000,9.2941,105.7278
2.6000,36.0000,29.4000,13.8000,11.0600,30.9000,33.3000,231.0000,18.3000,25.6000,13.8000,2023-07-02,12094.1625,11.0000,9.2941,105.7278
2.7100,31.7000,30.3000,10.3000,12.6800,30.6000,35.4000,269.0000,13.7000,25.4000,10.3000,2023-07-03,21028.6000,9.0000,9.2941,105.7278
3.7500,26.3000,31.7000,6.5000,17.8500,29.5000,39.6000,298.0000,13.1000,24.3000,6.5000,2023-07-04,29725.2200,3.0000,9.2941,105.7278
4.1300,31.0000,31.9000,12.7000,20.3200,29.0000,39.7000,356.0000,9.4000,23.9000,12.7000,2023-07-05,31538.0100,7.0000,9.2941,105.7278
3.4300,28.4000,30.7000,20.4000,16.6100,29.5000,38.2000,68.0000,9.8000,24.4000,20.4000,2023-07-06,28537.3000,12.0000,9.2941,105.7278
4.1400,25.2000,31.1000,17.2000,20.0500,29.5000,39.4000,172.0000,10.8000,24.2000,17.2000,2023-07-07,39947.7300,11.0000,9.2941,105.7278
3.2300,29.9000,29.9000,14.9000,15.7300,30.0000,35.9000,182.0000,14.2000,25.3000,14.9000,2023-07-08,28705.4000,15.0000,9.2941,105.7278
4.1400,38.9000,30.7000,7.9000,20.6000,29.7000,37.0000,191.0000,18.1000,24.2000,7.9000,2023-07-09,32569.8200,14.0000,9.2941,105.7278
4.6700,29.9000,31.0000,1.5000,22.9400,29.0000,37.4000,209.0000,13.2000,23.7000,1.5000,2023-07-10,42861.8100,7.0000,9.2941,105.7278
4.2400,29.9000,31.1000,4.7000,20.9600,29.8000,37.9000,238.0000,13.0000,24.9000,4.7000,2023-07-11,42791.1600,10.0000,9.2941,105.7278
4.3400,29.9000,31.9000,2.4000,20.8900,30.9000,38.8000,265.0000,13.3000,25.2000,2.4000,2023-07-12,42841.3300,8.0000,9.2941,105.7278
3.2400,38.5000,30.9000,12.0000,15.3400,31.0000,36.3000,258.0000,16.2000,26.3000,12.0000,2023-07-13,23366.3700,9.0000,9.2941,105.7278
3.0500,44.3000,29.6000,16.4000,14.2100,29.2000,33.8000,261.0000,21.3000,25.6000,16.4000,2023-07-14,23812.9300,13.0000,9.2941,105.7278
3.5800,49.0000,29.7000,1.7000,15.1000,27.2000,33.3000,260.0000,24.1000,24.4000,1.7000,2023-07-15,23141.1600,5.0000,9.2941,105.7278
4.0000,59.7500,30.5000,8.3000,18.2000,27.4000,35.0000,255.0000,24.3000,24.8000,8.3000,2023-07-16,35603.4100,12.0000,9.2941,105.7278
2.5100,50.0000,28.8000,14.1000,11.1700,27.5000,32.5000,260.0000,22.1000,24.4000,14.1000,2023-07-17,12094.1625,17.0000,9.2941,105.7278
2.6600,47.9000,29.4000,20.5000,12.8300,28.3000,34.3000,253.0000,20.6000,24.7000,20.5000,2023-07-18,13791.9000,23.0000,9.2941,105.7278
2.6800,49.3000,28.7000,23.1500,13.1500,28.1000,32.9000,259.0000,19.6000,24.4000,23.1500,2023-07-19,17534.3800,23.0000,9.2941,105.7278
1.8400,38.2000,27.2000,20.8000,7.9700,27.5000,31.1000,265.0000,20.8000,24.3000,20.8000,2023-07-20,12094.1625,19.0000,9.2941,105.7278
2.1200,38.5000,27.4000,7.9000,9.8900,28.0000,30.9000,251.0000,20.7000,24.5000,7.9000,2023-07-21,12094.1625,13.0000,9.2941,105.7278
2.4200,37.1000,29.2000,12.7000,11.5500,27.8000,35.4000,242.0000,17.7000,24.2000,12.7000,2023-07-22,13522.9900,17.0000,9.2941,105.7278
2.4600,42.5000,28.2000,10.7000,12.1200,28.9000,32.3000,234.0000,20.6000,24.7000,10.7000,2023-07-23,16990.0200,14.0000,9.2941,105.7278
3.5700,43.9000,29.5000,7.4000,17.7700,30.0000,34.8000,243.0000,19.9000,25.2000,7.4000,2023-07-24,31921.8900,9.0000,9.2941,105.7278
3.7700,43.2000,30.9000,5.2000,18.2700,29.0000,36.0000,251.0000,17.4000,24.3000,5.2000,2023-07-25,32941.3100,9.0000,9.2941,105.7278
4.1400,45.0000,30.1000,3.9000,19.9500,29.6000,34.3000,249.0000,22.3000,25.1000,3.9000,2023-07-26,41206.9800,10.0000,9.2941,105.7278
3.1300,49.7000,29.6000,15.0000,14.9700,28.5000,34.1000,253.0000,21.1000,25.1000,15.0000,2023-07-27,21656.8000,12.0000,9.2941,105.7278
3.0700,51.1000,29.6000,14.8000,15.4500,28.1000,34.0000,249.0000,21.9000,24.5000,14.8000,2023-07-28,26927.5000,22.0000,9.2941,105.7278
3.4000,46.8000,29.9000,5.7000,16.1400,27.3000,34.2000,237.0000,21.4000,24.4000,5.7000,2023-07-29,26671.5000,16.0000,9.2941,105.7278
3.4300,44.3000,30.8000,12.7000,14.8400,28.3000,34.8000,241.0000,19.8000,24.5000,12.7000,2023-07-30,18489.7900,15.0000,9.2941,105.7278
2.7500,33.1000,30.1000,10.5000,12.3300,27.5000,33.7000,234.0000,17.3000,23.8000,10.5000,2023-07-31,16237.5800,8.0000,9.2941,105.7278
3.1100,42.5000,30.0000,15.3000,15.3500,31.2000,35.5000,243.0000,17.3000,25.7000,15.3000,2023-08-01,26748.6800,10.0000,9.2941,105.7278
5.0500,48.2000,32.1000,0.4000,21.5100,30.9000,36.0000,258.0000,22.4000,26.3000,0.4000,2023-08-02,39467.6200,3.0000,9.2941,105.7278
3.6600,44.3000,30.9000,15.3000,17.2400,28.8000,37.0000,235.0000,19.7000,24.6000,15.3000,2023-08-03,31830.9400,10.0000,9.2941,105.7278
3.8800,44.6000,30.6000,6.6000,18.7600,30.6000,35.9000,231.0000,22.7000,25.6000,6.6000,2023-08-04,37551.8800,7.0000,9.2941,105.7278
4.6300,39.6000,31.6000,4.7000,21.9700,31.4000,37.4000,234.0000,20.7000,26.0000,4.7000,2023-08-05,42461.1800,9.0000,9.2941,105.7278
4.3700,42.1000,31.6000,5.8000,20.8600,31.3000,36.5000,239.0000,20.2000,25.9000,5.8000,2023-08-06,42440.9100,9.0000,9.2941,105.7278
4.5000,38.9000,31.6000,3.1000,21.0400,31.0000,38.2000,246.0000,17.0000,25.7000,3.1000,2023-08-07,41882.7000,9.0000,9.2941,105.7278
4.5000,39.2000,31.5000,2.9000,21.0700,31.4000,37.2000,246.0000,16.6000,26.2000,2.9000,2023-08-08,42399.1600,7.0000,9.2941,105.7278
4.6000,41.0000,31.4000,4.6000,21.4600,29.3000,37.3000,258.0000,16.9000,24.4000,4.6000,2023-08-09,42377.6600,7.0000,9.2941,105.7278
4.4800,47.2000,31.6000,4.4000,21.2600,30.7000,37.5000,260.0000,20.9000,25.6000,4.4000,2023-08-10,42355.7900,5.0000,9.2941,105.7278
4.4400,42.5000,31.5000,2.7000,20.9900,30.2000,36.7000,256.0000,21.6000,26.2000,2.7000,2023-08-11,42333.5500,10.0000,9.2941,105.7278
4.6200,40.3000,31.5000,2.5000,22.1200,30.8000,37.6000,245.0000,20.5000,25.9000,2.5000,2023-08-12,42310.9600,8.0000,9.2941,105.7278
4.0000,36.7000,31.3000,2.4000,19.0700,29.4000,37.2000,238.0000,17.4000,25.4000,2.4000,2023-08-13,37553.2900,6.0000,9.2941,105.7278
3.5700,39.6000,30.2000,12.5000,16.8900,29.3000,34.9000,236.0000,17.9000,25.1000,12.5000,2023-08-14,40616.0200,12.0000,9.2941,105.7278
3.6100,41.4000,30.0000,13.0000,18.0400,27.6000,34.9000,245.0000,21.5000,23.8000,13.0000,2023-08-15,30726.4900,16.0000,9.2941,105.7278
2.7900,36.0000,29.8000,14.9000,13.3300,27.6000,35.0000,247.0000,19.9000,24.0000,14.9000,2023-08-16,27205.1200,13.0000,9.2941,105.7278
4.5300,42.1000,31.2000,3.8000,21.3100,28.3000,36.0000,257.0000,20.2000,24.2000,3.8000,2023-08-17,42066.6900,11.0000,9.2941,105.7278
4.1600,45.4000,31.0000,9.7000,19.4500,29.2000,36.1000,264.0000,21.1000,25.8000,9.7000,2023-08-18,33867.3500,9.0000,9.2941,105.7278
3.1500,39.2000,31.1000,18.7000,15.4000,28.6000,36.3000,255.0000,19.8000,25.1000,18.7000,2023-08-19,20200.3400,16.0000,9.2941,105.7278
2.6600,40.0000,28.5000,17.4000,13.4000,28.3000,32.7000,232.0000,19.7000,24.4000,17.4000,2023-08-20,17181.3200,16.0000,9.2941,105.7278
4.6700,42.8000,30.8000,2.1000,23.0500,30.3000,36.0000,215.0000,22.1000,25.1000,2.1000,2023-08-21,42050.0500,6.0000,9.2941,105.7278
3.7400,32.0000,31.1000,10.7000,18.0200,29.7000,37.6000,236.0000,14.8000,24.7000,10.7000,2023-08-22,32258.4700,9.0000,9.2941,105.7278
4.7200,41.8000,31.5000,1.9000,22.4900,30.8000,37.6000,234.0000,17.6000,25.6000,1.9000,2023-08-23,42044.8800,6.0000,9.2941,105.7278
4.6200,36.0000,31.2000,4.5000,22.2000,31.0000,36.8000,228.0000,17.5000,25.8000,4.5000,2023-08-24,42019.5500,10.0000,9.2941,105.7278
4.6700,38.2000,32.4000,5.3000,22.1700,30.7000,39.0000,251.0000,14.9000,25.2000,5.3000,2023-08-25,41994.1000,7.0000,9.2941,105.7278
4.4100,37.8000,31.2000,3.8000,20.5500,31.0000,36.3000,252.0000,18.8000,25.7000,3.8000,2023-08-26,39415.4500,7.0000,9.2941,105.7278
4.1100,43.9000,31.1000,5.0000,20.1000,30.9000,36.2000,262.0000,19.6000,25.6000,5.0000,2023-08-27,39808.7000,7.0000,9.2941,105.7278
3.9100,45.4000,31.4000,7.9000,19.1000,30.7000,36.8000,244.0000,19.2000,26.0000,7.9000,2023-08-28,37242.0400,9.0000,9.2941,105.7278
4.0300,44.6000,31.8000,6.4000,19.2000,29.7000,37.8000,241.0000,22.4000,25.6000,6.4000,2023-08-29,26540.6600,9.0000,9.2941,105.7278
3.5700,40.0000,30.4000,6.6000,16.7000,29.6000,35.7000,246.0000,19.5000,25.4000,6.6000,2023-08-30,29948.2200,8.0000,9.2941,105.7278
3.7900,42.5000,31.2000,8.5000,17.9200,29.0000,36.0000,235.0000,20.0000,25.3000,8.5000,2023-08-31,28937.9300,12.0000,9.2941,105.7278
3.3900,48.6000,29.4000,6.8000,16.3900,27.6000,34.3000,249.0000,25.2000,24.2000,6.8000,2023-09-01,30497.6200,14.0000,9.2941,105.7278
3.4500,56.9000,29.6000,4.8000,15.7800,28.5000,33.3000,254.0000,29.9000,24.8000,4.8000,2023-09-02,30830.6100,15.0000,9.2941,105.7278
3.2900,43.9000,29.4000,13.1000,15.7200,29.0000,34.1000,243.0000,21.7000,25.1000,13.1000,2023-09-03,30234.0200,16.0000,9.2941,105.7278
2.5200,45.0000,28.6000,9.2000,12.1100,28.8000,32.8000,243.0000,19.7000,24.9000,9.2000,2023-09-04,12094.1625,16.0000,9.2941,105.7278
3.0000,39.6000,29.1000,18.2000,14.8800,29.3000,33.7000,248.0000,17.4000,24.9000,18.2000,2023-09-05,25609.7900,15.0000,9.2941,105.7278
3.5900,42.1000,31.0000,7.9000,17.4800,28.7000,36.3000,267.0000,16.2000,24.3000,7.9000,2023-09-06,31384.9000,9.0000,9.2941,105.7278
3.3500,35.3000,30.7000,13.9000,16.1900,29.3000,36.8000,253.0000,17.7000,24.9000,13.9000,2023-09-07,30342.5200,10.0000,9.2941,105.7278
3.6600,36.7000,31.2000,11.1000,18.2900,29.2000,37.7000,247.0000,18.7000,24.4000,11.1000,2023-09-08,36386.7900,12.0000,9.2941,105.7278
3.0300,39.2000,29.2000,10.0000,15.2100,29.8000,33.7000,224.0000,20.0000,25.0000,10.0000,2023-09-09,23570.5700,11.0000,9.2941,105.7278
3.2500,41.4000,29.8000,11.2000,15.4000,28.8000,34.1000,223.0000,17.9000,24.8000,11.2000,2023-09-10,27561.8200,16.0000,9.2941,105.7278
4.4400,38.5000,31.5000,0.9000,20.6100,29.6000,35.5000,259.0000,18.1000,24.8000,0.9000,2023-09-11,39492.6000,5.0000,9.2941,105.7278
4.1500,32.8000,31.4000,4.5000,19.0700,30.7000,37.6000,238.0000,16.3000,25.3000,4.5000,2023-09-12,36114.0400,5.0000,9.2941,105.7278
3.6100,36.7000,30.9000,5.4000,17.3500,29.9000,36.6000,237.0000,16.4000,25.2000,5.4000,2023-09-13,26145.0100,7.0000,9.2941,105.7278
2.3800,36.0000,29.1000,22.9000,11.7700,30.1000,35.5000,255.0000,16.3000,25.4000,22.9000,2023-09-14,15389.9600,12.0000,9.2941,105.7278
3.3700,41.8000,30.4000,3.4000,14.9300,27.5000,34.7000,251.0000,18.7000,24.1000,3.4000,2023-09-15,23721.8700,9.0000,9.2941,105.7278
3.7900,37.8000,30.5000,9.3000,18.7200,30.3000,36.5000,224.0000,18.2000,25.1000,9.3000,2023-09-16,35004.4300,9.0000,9.2941,105.7278
4.6600,37.1000,31.0000,4.2000,22.5900,29.4000,35.6000,223.0000,17.2000,24.5000,4.2000,2023-09-17,40129.5500,8.0000,9.2941,105.7278
3.8700,27.0000,31.9000,15.7000,18.6200,30.2000,39.4000,233.0000,11.2000,24.8000,15.7000,2023-09-18,32820.4700,7.0000,9.2941,105.7278
4.3700,34.6000,33.0000,6.6000,20.7900,29.9000,39.6000,320.0000,16.6000,24.6000,6.6000,2023-09-19,31976.0000,3.0000,9.2941,105.7278
4.4700,29.9000,32.1000,3.3000,21.6500,30.2000,40.3000,77.0000,13.3000,24.5000,3.3000,2023-09-20,41257.5700,9.0000,9.2941,105.7278
3.1800,29.9000,30.7000,21.4000,15.1800,29.2000,37.6000,83.0000,12.3000,24.2000,21.4000,2023-09-21,21635.1900,13.0000,9.2941,105.7278
3.5400,29.9000,31.2000,23.1500,17.0000,30.1000,39.0000,219.0000,14.1000,24.5000,23.1500,2023-09-22,27520.2000,15.0000,9.2941,105.7278
2.8300,29.2000,30.4000,7.2000,13.3200,29.5000,36.2000,226.0000,13.7000,24.4000,7.2000,2023-09-23,13832.9700,17.0000,9.2941,105.7278
3.0800,37.1000,31.3000,15.7000,14.7600,28.5000,37.8000,258.0000,15.0000,24.3000,15.7000,2023-09-24,22221.6200,15.0000,9.2941,105.7278
3.2300,44.6000,29.4000,21.3000,15.8700,28.6000,33.8000,239.0000,20.3000,24.9000,21.3000,2023-09-25,21983.3500,20.0000,9.2941,105.7278
2.9200,45.7000,28.7000,11.3000,13.9900,28.3000,32.1000,235.0000,24.3000,24.5000,11.3000,2023-09-26,23912.8600,18.0000,9.2941,105.7278
3.0600,42.1000,30.6000,7.0000,14.6800,29.3000,35.1000,247.0000,17.3000,24.7000,7.0000,2023-09-27,21917.3500,9.0000,9.2941,105.7278
2.6400,31.7000,30.3000,14.4000,12.9900,29.4000,37.0000,229.0000,12.0000,24.4000,14.4000,2023-09-28,19320.5900,11.0000,9.2941,105.7278
4.9700,31.0000,33.1000,0.9000,22.3200,29.7000,38.2000,255.0000,14.7000,24.6000,0.9000,2023-09-29,37589.7700,2.0000,9.2941,105.7278
2.1200,31.7000,29.1000,8.8000,9.8800,31.0000,33.8000,284.0000,15.3000,25.4000,8.8000,2023-09-30,12094.1625,13.0000,9.2941,105.7278
2.7800,39.2000,30.7000,18.5000,13.5400,29.1000,36.5000,272.0000,17.6000,25.1000,18.5000,2023-10-01,25741.3600,14.0000,9.2941,105.7278
2.6000,37.1000,30.8000,19.7000,12.2900,28.6000,36.0000,271.0000,17.6000,24.7000,19.7000,2023-10-02,17951.8000,22.0000,9.2941,105.7278
3.5300,38.9000,31.0000,23.1500,17.7500,28.4000,37.2000,249.0000,20.0000,24.5000,23.1500,2023-10-03,32334.2400,20.0000,9.2941,105.7278
4.2000,40.3000,31.3000,8.7000,20.9900,30.1000,37.5000,232.0000,20.2000,25.0000,8.7000,2023-10-04,40302.3800,9.0000,9.2941,105.7278
3.5300,30.2000,31.0000,9.2000,17.1600,30.3000,37.5000,229.0000,13.8000,25.0000,9.2000,2023-10-05,28454.6500,8.0000,9.2941,105.7278
4.5600,32.8000,31.9000,1.9000,21.8100,30.0000,38.1000,226.0000,16.1000,24.8000,1.9000,2023-10-06,39498.8100,6.0000,9.2941,105.7278
4.0100,32.8000,31.8000,3.3000,19.1300,30.2000,37.7000,246.0000,15.6000,24.7000,3.3000,2023-10-07,39257.1100,6.0000,9.2941,105.7278
3.0600,28.1000,32.2000,14.8000,14.3400,30.5000,40.3000,267.0000,12.2000,25.2000,14.8000,2023-10-08,19502.8100,9.0000,9.2941,105.7278
4.5400,29.2000,32.5000,0.2000,20.9500,30.0000,38.6000,315.0000,12.4000,24.6000,0.2000,2023-10-09,35487.7300,2.0000,9.2941,105.7278
3.2000,29.5000,31.8000,10.9000,15.3100,30.1000,39.0000,71.0000,11.6000,24.6000,10.9000,2023-10-10,24702.4100,9.0000,9.2941,105.7278
3.7500,28.1000,31.2000,12.7000,18.1400,29.2000,40.1000,66.0000,11.9000,24.7000,12.7000,2023-10-11,36199.1800,10.0000,9.2941,105.7278
4.5200,29.2000,32.3000,5.8000,21.9000,30.4000,39.6000,83.0000,14.0000,25.0000,5.8000,2023-10-12,38851.2400,8.0000,9.2941,105.7278
3.5400,36.0000,32.7000,23.1500,17.2000,28.5000,41.1000,37.0000,13.4000,23.5000,23.1500,2023-10-13,28458.1400,9.0000,9.2941,105.7278
3.8700,29.9000,32.6000,5.5000,18.1800,29.3000,40.4000,275.0000,12.8000,23.9000,5.5000,2023-10-14,32503.2300,3.0000,9.2941,105.7278
3.2800,34.9000,31.5000,12.8000,15.7500,30.1000,38.7000,250.0000,15.1000,25.0000,12.8000,2023-10-15,27107.6500,10.0000,9.2941,105.7278
2.8900,35.3000,30.8000,13.7000,13.6400,28.4000,36.5000,245.0000,16.1000,24.4000,13.7000,2023-10-16,21256.8900,11.0000,9.2941,105.7278
4.3000,36.7000,31.5000,9.0000,21.3800,28.4000,37.7000,242.0000,19.5000,23.7000,9.0000,2023-10-17,39352.6000,11.0000,9.2941,105.7278
3.9900,33.8000,31.2000,12.3000,19.4600,30.0000,37.2000,268.0000,14.4000,24.5000,12.3000,2023-10-18,34213.8000,10.0000,9.2941,105.7278
3.8300,19.8000,31.8000,15.5000,18.4100,29.9000,39.5000,255.0000,7.7000,24.7000,15.5000,2023-10-19,33040.3400,9.0000,9.2941,105.7278
4.2700,28.8000,31.7000,4.7000,20.6300,30.4000,38.8000,126.0000,13.0000,25.2000,4.7000,2023-10-20,39269.7000,9.0000,9.2941,105.7278
3.7100,28.8000,29.8000,12.4000,18.4000,28.9000,35.8000,90.0000,13.8000,24.1000,12.4000,2023-10-21,39045.1800,14.0000,9.2941,105.7278
4.2700,34.6000,31.3000,10.4000,20.4200,29.3000,36.8000,75.0000,17.3000,24.1000,10.4000,2023-10-22,36117.6400,14.0000,9.2941,105.7278
3.6100,22.0000,30.1000,5.3000,17.7300,28.0000,37.2000,24.0000,8.9000,23.4000,5.3000,2023-10-23,39063.0300,9.0000,9.2941,105.7278
4.0100,23.4000,31.3000,7.2000,19.6200,28.8000,38.1000,35.0000,9.4000,23.6000,7.2000,2023-10-24,39169.9700,6.0000,9.2941,105.7278
3.9100,27.7000,31.0000,6.7000,18.9800,26.3000,38.2000,297.0000,16.4000,23.4000,6.7000,2023-10-25,35693.8000,11.0000,9.2941,105.7278
4.6000,24.1000,31.4000,1.6000,22.1200,29.6000,38.1000,130.0000,10.9000,24.2000,1.6000,2023-10-26,39321.1200,4.0000,9.2941,105.7278
3.9800,20.9000,31.5000,13.3000,19.1100,30.4000,39.2000,99.0000,7.0000,24.7000,13.3000,2023-10-27,32825.0900,8.0000,9.2941,105.7278
3.9800,32.4000,31.2000,13.8000,19.3800,27.6000,38.2000,48.0000,18.2000,23.6000,13.8000,2023-10-28,35606.6400,11.0000,9.2941,105.7278
3.4700,34.6000,30.9000,7.1000,16.7800,28.9000,37.3000,63.0000,13.4000,23.9000,7.1000,2023-10-29,31094.1400,9.0000,9.2941,105.7278
3.7100,42.1000,30.1000,7.3000,18.0100,28.4000,35.2000,68.0000,22.0000,23.9000,7.3000,2023-10-30,39213.5500,14.0000,9.2941,105.7278
