rain_sum,wind_speed_max,date,precip_hours,evapo_et0,wind_dir_dominant,sunshine_duration,apparent_tmin,tmax,radiation_sum,tmin,wind_gusts_max,prcp,apparent_tmax,latitude,longitude
14.2000,14.2000,2023-08-28,14.0000,3.5600,254.0000,35218.9300,29.8000,31.7000,17.7900,24.4000,37.4000,14.2000,39.2000,10.9453,106.8246
26.4000,18.2000,2023-08-29,18.0000,3.0900,245.0000,27042.2700,30.2000,31.0000,15.0800,25.1000,37.8000,26.4000,36.2000,10.9453,106.8246
11.0000,16.4000,2023-08-30,17.0000,3.6300,246.0000,34818.1700,30.5000,31.0000,18.1500,24.8000,34.6000,11.0000,37.2000,10.9453,106.8246
18.5000,19.5000,2023-08-31,22.0000,3.0600,246.0000,23031.3500,28.4000,30.3000,15.3900,25.2000,48.6000,18.5000,36.1000,10.9453,106.8246
18.4000,18.6000,2023-09-01,22.0000,2.3700,244.0000,15658.9900,29.3000,30.4000,11.6100,25.1000,36.4000,18.4000,35.2000,10.9453,106.8246
12.9000,19.7000,2023-09-02,19.0000,2.6000,243.0000,18575.1500,29.2000,29.0000,12.6600,25.1000,43.2000,12.9000,33.2000,10.9453,106.8246
21.5000,17.7000,2023-09-03,13.0000,3.1800,234.0000,24429.7500,29.6000,31.2000,15.6900,25.0000,38.5000,21.5000,38.4000,10.9453,106.8246
17.4000,19.8000,2023-09-04,16.0000,2.7200,228.0000,19209.9700,29.2000,30.0000,13.1900,24.9000,38.2000,17.4000,34.6000,10.9453,106.8246
27.9000,18.7000,2023-09-05,18.0000,3.2100,227.0000,28051.1400,29.1000,30.6000,15.5300,24.5000,40.3000,27.9000,35.2000,10.9453,106.8246
1.6000,16.4000,2023-09-06,4.0000,3.0800,266.0000,14860.3500,29.5000,30.6000,14.1800,24.6000,29.5000,1.6000,35.1000,10.9453,106.8246
7.3000,17.6000,2023-09-07,13.0000,3.8400,245.0000,31440.9000,29.5000,31.2000,18.6000,24.3000,33.1000,7.3000,38.4000,10.9453,106.8246
6.2000,14.9000,2023-09-08,16.0000,3.6700,207.0000,30264.4300,30.4000,31.3000,17.7600,25.0000,29.2000,6.2000,39.3000,10.9453,106.8246
12.0000,21.2000,2023-09-09,15.0000,3.8500,200.0000,31261.6300,30.0000,31.1000,18.9800,24.5000,42.8000,12.0000,38.6000,10.9453,106.8246
26.1000,17.9000,2023-09-10,21.0000,2.4100,210.0000,17820.1600,29.3000,29.8000,11.6400,25.1000,39.2000,26.1000,34.0000,10.9453,106.8246
10.5000,17.3000,2023-09-11,9.0000,4.0800,249.0000,32800.8300,29.4000,31.1000,19.8800,24.4000,39.2000,10.5000,36.5000,10.9453,106.8246
13.9000,17.4000,2023-09-12,8.0000,3.7400,244.0000,34527.8600,28.9000,30.8000,18.6700,24.0000,34.6000,13.9000,37.0000,10.9453,106.8246
18.8000,20.6000,2023-09-13,11.0000,3.7700,269.0000,32231.1700,28.6000,31.7000,19.0000,24.6000,44.3000,18.8000,38.6000,10.9453,106.8246
16.0000,12.4000,2023-09-14,22.0000,3.7800,255.0000,29039.6000,29.6000,30.6000,18.6300,24.5000,33.8000,16.0000,37.5000,10.9453,106.8246
28.8500,22.1000,2023-09-15,21.0000,2.5000,238.0000,18647.9000,29.2000,29.4000,12.4600,24.6000,43.2000,28.8500,33.8000,10.9453,106.8246
8.7000,14.3000,2023-09-16,7.0000,3.1900,193.0000,21417.8600,28.9000,30.2000,15.7200,23.8000,32.0000,8.7000,36.2000,10.9453,106.8246
16.0000,11.7000,2023-09-17,10.0000,4.4200,208.0000,35164.9300,28.7000,31.4000,21.5700,23.7000,28.1000,16.0000,39.0000,10.9453,106.8246
6.2000,10.7000,2023-09-18,8.0000,4.4400,249.0000,33731.7400,29.0000,31.8000,21.3400,23.8000,19.8000,6.2000,38.8000,10.9453,106.8246
11.6000,11.2000,2023-09-19,12.0000,4.3800,11.0000,32250.7200,29.8000,32.4000,21.3500,24.8000,24.5000,11.6000,40.0000,10.9453,106.8246
19.2000,13.0000,2023-09-20,13.0000,4.3000,109.0000,37386.2700,30.2000,31.4000,21.1200,24.8000,27.7000,19.2000,39.4000,10.9453,106.8246
28.8500,12.0000,2023-09-21,18.0000,2.8200,104.0000,21895.4200,29.4000,30.0000,13.9000,24.0000,27.0000,28.8500,37.4000,10.9453,106.8246
26.0000,12.0000,2023-09-22,14.0000,4.1800,116.0000,35401.8700,28.5000,31.1000,20.4800,23.6000,27.4000,26.0000,39.5000,10.9453,106.8246
7.3000,13.6000,2023-09-23,12.0000,3.3600,200.0000,33183.3000,28.7000,30.1000,16.3800,23.7000,25.2000,7.3000,35.6000,10.9453,106.8246
